Year,Region,Acc-ID,y,Budget y,Budget y+1,Slack,Realized_1yr_lag,Realized_2yr_lag,ds,y(t-1),y(t-2),y(t-3),yhat
2022,SZ,63,3941.172,4649.2,4160.8,708.0279999999998,4339.8932,5244.0,2022-01-01,4339.8932,5244.0,4227.3,152.2723
2022,SZ,64,2326.327,1389.9,1115.5,-936.427,4132.772,1196.0,2022-01-01,4132.772,1196.0,1502.0,1203.7186
2022,TG,30,425678.4,423159.0,441843.2,-2519.400000000024,422277.0,406354.0,2022-01-01,422277.0,406354.0,398680.4,144306.78
2022,TG,31,194299.5,183119.0,198875.5,-11180.5,207468.0,186753.0,2022-01-01,207468.0,186753.0,183616.0,104947.484
2022,TG,36,1204793.7,1175108.0,1234332.9,-29685.69999999996,1214847.0,1062457.0,2022-01-01,1214847.0,1062457.0,1023803.0,214023.72
2022,TG,37,295786.9,311930.0,309761.5,16143.099999999977,302074.0,326608.0,2022-01-01,302074.0,326608.0,324338.0,240072.97
2022,TG,39,180931.7,184059.0,202410.2,3127.2999999999884,171433.0,170864.0,2022-01-01,171433.0,170864.0,161489.0,56026.11
2022,TG,41,142768.7,100797.0,60882.7,-41971.70000000001,152740.0,101729.0,2022-01-01,152740.0,101729.0,57116.0,-1839.1792
2022,TG,42,160194.0,150710.0,156035.5,-9484.0,153582.0,143126.0,2022-01-01,153582.0,143126.0,148501.0,48954.004
2022,TG,46,560123.5,530750.0,565788.1,-29373.5,643096.0,535498.0,2022-01-01,643096.0,535498.0,511565.0,59990.14
2022,TG,47,295786.9,311930.0,309761.5,16143.099999999977,302074.0,326608.0,2022-01-01,302074.0,326608.0,324337.0,264902.22
2022,TG,49,180931.7,184059.0,202410.2,3127.2999999999884,171433.0,170864.0,2022-01-01,171433.0,170864.0,161489.0,157485.77
2022,TG,50,76769.7,93736.0,99440.2,16966.300000000003,64198.0,56043.0,2022-01-01,64198.0,56043.0,67019.0,54232.65
2022,TG,54,166.1,500.0,500.0,333.9,24554.0,683.0,2022-01-01,24554.0,683.0,153.0,302.49966
2022,TG,56,12268.9,20408.0,17499.1,8139.1,19474.0,12533.0,2022-01-01,19474.0,12533.0,13519.0,595.9849
2022,TG,57,3593.2,3531.0,2960.0,-62.19999999999982,5267.0,2546.0,2022-01-01,5267.0,2546.0,1196.0,2255.145
2022,TG,60,1672.2,100.0,1050.0,-1572.2,1178.0,3060.0,2022-01-01,1178.0,3060.0,2249.0,785.68536
2022,TG,63,31132.9,28713.0,25342.0,-2419.900000000001,25073.0,22243.0,2022-01-01,25073.0,22243.0,26150.0,2468.5432
2022,TG,66,694.5,200.0,400.0,-494.5,224.0,304.0,2022-01-01,224.0,304.0,229.0,203.6244
2022,TG,67,3593.2,3531.0,2960.0,-62.19999999999982,5267.0,2546.0,2022-01-01,5267.0,2546.0,1196.0,2465.353
2022,TI,30,1139988.0565299997,1135850.7,1164653.1,-4137.356529999757,1108331.07665,1075742.8,2022-01-01,1108331.07665,1075742.8,1048793.6,141289.22
2022,TI,31,349342.4044199998,321014.0,332927.8,-28328.4044199998,333505.86798000004,297853.3,2022-01-01,333505.86798000004,297853.3,301723.9,42759.86
2022,TI,34,27044.40365,26962.8,26901.8,-81.60365000000093,24448.49335,25799.8,2022-01-01,24448.49335,25799.8,25717.4,-2168.7566
2022,TI,35,31006.18817,16274.5,16849.6,-14731.688169999998,31866.03127,25979.2,2022-01-01,31866.03127,25979.2,19402.0,260.08026
2022,TI,36,2174714.52933,2206160.8,2224992.7,31446.27067,2265070.18214,2077891.8,2022-01-01,2265070.18214,2077891.8,1914939.0,2111567.2
2022,TI,37,156448.85086,150394.7,160543.1,-6054.150859999994,151799.85916999998,147021.0,2022-01-01,151799.85916999998,147021.0,147448.1,52789.72
2022,TI,39,222560.0509899998,212480.2,213143.9,-10079.850989999804,205280.86002,204069.3,2022-01-01,205280.86002,204069.3,204176.4,26180.928
2022,TI,41,288610.68955,256178.0,258997.5,-32432.68955000001,285291.62905999995,227971.5,2022-01-01,285291.62905999995,227971.5,172265.7,222972.45
2022,TI,42,278388.8011300001,276862.7,290959.9,-1526.1011300000828,257301.58627,248996.7,2022-01-01,257301.58627,248996.7,273022.7,71202.5
2022,TI,45,3826.63029,6084.1,7042.5,2257.4697100000003,3424.11363,3859.4,2022-01-01,3424.11363,3859.4,3676.3,-238.31198
2022,TI,46,1036123.4312,1041430.7,1054013.3,5307.268800000078,1136199.64552,952419.1,2022-01-01,1136199.64552,952419.1,907583.3,-37545.57
2022,TI,47,156448.85086,150394.7,160543.1,-6054.150859999994,151799.85917,147021.0,2022-01-01,151799.85917,147021.0,147448.1,101413.4
2022,TI,49,222560.05099,212480.2,213143.9,-10079.850990000006,205280.86002,204069.3,2022-01-01,205280.86002,204069.3,204176.4,42310.395
2022,TI,50,231499.05855,210636.0,231886.8,-20863.058550000016,171934.62954,159851.4,2022-01-01,171934.62954,159851.4,151933.6,81276.82
2022,TI,54,5029.018,4663.0,4673.0,-366.018,5125.652,5138.7,2022-01-01,5125.652,5138.7,5170.4,1349.6061
2022,TI,56,165709.39211999995,153589.2,168664.0,-12120.192119999963,162896.34360999998,147083.8,2022-01-01,162896.34360999998,147083.8,143820.1,39493.414
2022,TI,57,41964.59909,44842.6,44888.0,2878.0009100000025,44735.759480000015,38812.5,2022-01-01,44735.759480000015,38812.5,39171.8,11146.673
2022,TI,60,127.1,200.0,0.0,72.9,1286.364,218.7,2022-01-01,1286.364,218.7,761.2,938.4653
2022,TI,63,56437.61816000001,72064.0,82292.1,15626.381839999987,63322.885180000005,56459.6,2022-01-01,63322.885180000005,56459.6,57656.6,63179.69
2022,TI,64,9104.43358,8497.1,8202.6,-607.3335800000004,9322.94339,10101.6,2022-01-01,9322.94339,10101.6,10394.6,2755.6025
2022,TI,66,17769.983319999996,19264.0,21080.0,1494.0166800000045,11046.15138,13487.4,2022-01-01,11046.15138,13487.4,11775.7,-712.4189
2022,TI,67,41964.59909,44842.6,44888.0,2878.0009100000025,44735.759480000015,38812.5,2022-01-01,44735.759480000015,38812.5,39171.8,34681.46
2022,UR,30,107212.59592,109705.949,113387.6,2493.353079999986,107553.64223,104933.66583,2022-01-01,107553.64223,104933.66583,104308.464,50961.574
2022,UR,31,58665.92757,62383.975,66006.555,3718.047429999999,63244.89494,56692.52296,2022-01-01,63244.89494,56692.52296,55107.902,18733.51
2022,UR,36,201356.08509,194106.452,206994.234,-7249.633090000018,215156.0488,195582.21964,2022-01-01,215156.0488,195582.21964,185461.073,57957.617
2022,UR,37,29797.2127,29738.1,29620.0,-59.112700000001496,29804.53005,29882.45935,2022-01-01,29804.53005,29882.45935,30435.792,31010.762
2022,UR,39,24794.98919,24756.90001,25431.64,-38.08917999999903,28088.94749,20381.01073,2022-01-01,28088.94749,20381.01073,19784.465,16996.516
2022,UR,41,60338.8831,46715.8,46826.0,-13623.083099999996,52441.65945000001,40487.9599,2022-01-01,52441.65945000001,40487.9599,34450.359,28512.16
2022,UR,42,23614.5577,25803.22,25791.88,2188.662300000004,23805.04472,23453.17578,2022-01-01,23805.04472,23453.17578,25491.587,19396.553
2022,UR,46,194633.40112,186363.15,200658.509,-8270.25112,204510.68366,190423.79179,2022-01-01,204510.68366,190423.79179,195494.163,41823.97
2022,UR,47,29797.2127,29738.1,29620.0,-59.112700000001496,29804.53005,29882.45935,2022-01-01,29804.53005,29882.45935,30435.792,20466.69
2022,UR,49,24794.98919,24756.9,25431.64,-38.08918999999878,28088.94749,20381.01073,2022-01-01,28088.94749,20381.01073,19784.465,11781.575
2022,UR,50,58555.91481,59536.0,73273.0,980.085189999998,64309.0943,60380.77136,2022-01-01,64309.0943,60380.77136,27466.827,1464.0464
2022,UR,51,68.0,0.0,0.0,0.0,1033.0,0.0,2022-01-01,1033.0,192.091,311.8,179.81659
2022,UR,52,1202.722,1785.0,2217.7,582.278,1256.24311,821.5255999999999,2022-01-01,1256.24311,821.5255999999999,1731.738,1040.6562
2022,UR,54,6091.5274,4890.523,3832.793,-1201.0043999999998,8927.87058,9846.402,2022-01-01,8927.87058,9846.402,16639.445,7761.1875
2022,UR,55,0.0,480.0,0.0,480.0,0.0,0.0,2022-01-01,0.0,1601.3,1680.511,71.13985
2022,UR,56,7176.84455,8367.5,8779.4,1190.6554500000002,8939.79081,7425.535,2022-01-01,8939.79081,7425.535,8300.296,7976.205
2022,UR,57,2907.1241,1759.5,1725.5,-1147.6241,1405.1183500000002,1141.38905,2022-01-01,1405.1183500000002,1141.38905,2341.611,962.7237
2022,UR,61,68.0,0.0,0.0,0.0,1033.0,0.0,2022-01-01,1033.0,192.091,311.8,571.0557
2022,UR,63,22290.10796,21224.71,32380.72,-1065.397960000002,17286.31373,12119.76444,2022-01-01,17286.31373,12119.76444,7722.929,3884.3276
2022,UR,64,6372.905900000001,4925.523,3902.793,-1447.3829000000003,8228.74533,10003.49255,2022-01-01,8228.74533,10003.49255,16789.009,8058.6646
2022,UR,67,2907.1241,1759.5,1725.5,-1147.6241,1405.1183500000002,1141.38905,2022-01-01,1405.1183500000002,1141.38905,2341.611,1409.2142
2022,VD,30,2669600.8,2684390.2,2780493.2,14789.400000000373,2611669.4,2521763.3,2022-01-01,2611669.4,2521763.3,2477989.4,2438172.0
2022,VD,31,749076.9,755688.7,762133.1,6611.79999999993,719110.5,716740.1,2022-01-01,719110.5,716740.1,794592.5,245874.25
2022,VD,36,6567327.8,6324089.7,6624961.5,-243238.09999999963,6793309.2,6503976.0,2022-01-01,6793309.2,6503976.0,5910087.2,5067779.0
2022,VD,37,640437.0,635683.6,633591.1,-4753.400000000023,833568.7,633871.4,2022-01-01,833568.7,633871.4,630122.2,155619.03
2022,VD,39,4475.8,4355.7,5017.0,-120.10000000000036,5157.4,3414.0,2022-01-01,5157.4,3414.0,4411.8,1875.3132
2022,VD,41,419992.1,166397.2,229321.7,-253594.9,417833.7,293331.3,2022-01-01,417833.7,293331.3,167353.6,90287.36
2022,VD,42,471080.0,482524.1,453804.8,11444.099999999977,448901.6,383446.4,2022-01-01,448901.6,383446.4,406617.6,29009.914
2022,VD,46,2657857.2,2590583.0,2614239.8,-67274.20000000019,2964293.5,2718841.3,2022-01-01,2964293.5,2718841.3,2554599.4,892728.44
2022,VD,47,640437.0,635683.6,633591.1,-4753.400000000023,833568.7,633871.4,2022-01-01,833568.7,633871.4,630122.2,246038.2
2022,VD,49,4475.8,4355.7,5017.0,-120.10000000000036,5157.4,3414.0,2022-01-01,5157.4,3414.0,4411.8,1433.0448
2022,VD,50,297691.5,486468.3000000001,587323.6,188776.80000000005,295122.2,221882.5,2022-01-01,295122.2,221882.5,236309.7,11391.983
2022,VD,52,68701.3,0.0,0.0,0.0,63995.9,46026.7,2022-01-01,63995.9,46026.7,22847.7,34204.867
2022,VD,54,6551.5,0.0,0.0,0.0,12511.3,12781.4,2022-01-01,12511.3,12781.4,13017.7,5375.681
2022,VD,56,93072.9,0.0,0.0,0.0,94056.1,61194.8,2022-01-01,94056.1,61194.8,57779.5,5211.8994
2022,VD,57,8944.8,0.0,0.0,0.0,10328.8,16832.7,2022-01-01,10328.8,16832.7,10815.9,3932.7583
2022,VD,60,0.0,36608.0,49653.9,36608.0,0.0,3439.8,2022-01-01,0.0,3439.8,537.5,124.298904
2022,VD,63,41622.9,0.0,0.0,0.0,20382.7,23113.7,2022-01-01,20382.7,23113.7,35003.9,10898.706
2022,VD,64,22313.7,0.0,0.0,0.0,18499.0,21396.0,2022-01-01,18499.0,21396.0,46527.1,9069.951
2022,VD,67,8944.8,0.0,0.0,0.0,10328.8,16832.7,2022-01-01,10328.8,16832.7,10815.9,7136.2026
2022,VS,30,1044878.22206,1043309.5,1088551.5,-1568.7220599999418,1027351.79495,1203978.91928,2022-01-01,1027351.79495,1203978.91928,1310238.90093,0.049744174
2022,VS,31,411052.19293,414805.3,433590.9,3753.107069999969,376906.30444,358015.17706,2022-01-01,376906.30444,358015.17706,331910.46563,-2844.8982
2022,VS,34,67034.41953,71401.1,67002.4,4366.680470000007,71461.65275,75984.49018,2022-01-01,71461.65275,75984.49018,33407.19506,8587.071
2022,VS,35,143873.31603,127007.8,137249.8,-16865.516029999984,148348.74437,297485.04566,2022-01-01,148348.74437,297485.04566,104479.37066,65371.543
2022,VS,36,2023565.49422,1893574.2,1971237.6,-129991.29422000004,2094060.63415,1958765.52345,2022-01-01,2094060.63415,1958765.52345,1676777.47869,-3159.597
2022,VS,37,203122.0316,201401.9,203563.0,-1720.131599999993,203429.26942,201084.58922,2022-01-01,203429.26942,201084.58922,199543.21677,63167.703
2022,VS,39,129964.24869,118916.2,142110.6,-11048.048689999996,133554.98509,299655.8254,2022-01-01,133554.98509,299655.8254,110662.09899,52630.61
2022,VS,41,207530.63247,150410.0,150290.0,-57120.63247000001,204912.16068,154806.5294,2022-01-01,204912.16068,154806.5294,97978.758,21896.875
2022,VS,42,262260.67257,248588.9,269362.1,-13671.77257,259439.78343,231874.92208,2022-01-01,259439.78343,231874.92208,220394.64987,139888.19
2022,VS,43,11218.83649,9356.8,9614.6,-1862.0364900000004,10501.26933,6912.84592,2022-01-01,10501.26933,6912.84592,6779.73943,924.6719
2022,VS,44,93361.47943,65435.3,80090.2,-27926.179430000004,66051.88368,67481.85111,2022-01-01,66051.88368,67481.85111,79191.65973,31632.441
2022,VS,45,111039.29373,131785.0,151046.9,20745.706269999995,69619.82809,369298.02723,2022-01-01,69619.82809,369298.02723,298715.5101,92990.53
2022,VS,46,1681596.29482,1654489.1,1723416.8,-27107.19481999986,1787492.70444,1814729.33245,2022-01-01,1787492.70444,1814729.33245,1567381.5100399998,212131.28
2022,VS,47,203122.0316,201401.9,203563.0,-1720.131599999993,203429.26942,201084.58922,2022-01-01,203429.26942,201084.58922,199543.21677,127325.58
2022,VS,49,129964.24869,118916.2,142110.6,-11048.048689999996,133554.98509,299655.8254,2022-01-01,133554.98509,299655.8254,110662.09899,71164.78
2022,VS,50,252425.59716,258561.9,300832.9,6136.302839999989,257650.52525,241522.14691,2022-01-01,257650.52525,241522.14691,216981.67106,112698.38
2022,VS,54,35887.078,54499.6,53709.8,18612.522,28249.754,44281.61595,2022-01-01,28249.754,44281.61595,34202.738,8803.83
2022,VS,56,171079.87495,201402.5,191141.9,30322.62505,157047.72102,143996.53079,2022-01-01,157047.72102,143996.53079,135594.13541,115141.72
2022,VS,57,12622.47875,14700.0,19000.0,2077.52125,9340.3673,11275.2965,2022-01-01,9340.3673,11275.2965,13979.706,1736.7688
2022,VS,60,109.966,0.0,0.0,0.0,117.536,0.0,2022-01-01,117.536,0.33773,0.655,2.6887524
2022,VS,63,209616.35551,213955.7,239179.5,4339.344490000018,208046.55426,204865.97973,2022-01-01,208046.55426,204865.97973,216009.98367,147157.75
2022,VS,64,34239.54927,34020.8,34134.7,-218.74927000000025,18279.74474,19788.35715,2022-01-01,18279.74474,19788.35715,35554.38322,3723.7578
2022,VS,65,0.5015,0.0,0.0,0.0,0.0,0.001,2022-01-01,0.001,0.001,0.002,0.027244844
2022,VS,66,730.91665,727.5,732.0,-3.416650000000004,809.717,877.75355,2022-01-01,809.717,877.75355,524.15015,97.44063
2022,VS,67,12622.47875,14700.0,19000.0,2077.52125,9340.3673,11275.2965,2022-01-01,9340.3673,11275.2965,13979.706,3946.371
2022,ZG,30,337380.8,337698.1,360238.6,317.2999999999884,328775.2,319492.6,2022-01-01,328775.2,319492.6,309956.63,149972.69
2022,ZG,31,116685.96,105772.8,134009.25,-10913.160000000003,112615.4,97366.9,2022-01-01,112615.4,97366.9,93966.48,37239.055
2022,ZG,36,964185.6,958267.0,1030424.09,-5918.599999999977,952985.8,907841.9,2022-01-01,952985.8,907841.9,883779.81,414069.0
2022,ZG,37,91404.98,93313.6,94850.6,1908.62000000001,178826.9,90097.2,2022-01-01,178826.9,90097.2,89816.68,80018.68
2022,ZG,39,13952.3,14693.7,9787.7,741.4000000000015,14166.9,14040.9,2022-01-01,14166.9,14040.9,9284.15,7026.617
2022,ZG,41,61231.7,21232.3,1566.5,-39999.4,61168.9,41344.7,2022-01-01,61168.9,41344.7,21426.93,9054.796
2022,ZG,42,84745.1,78768.3,82742.1,-5976.800000000003,98077.9,76584.5,2022-01-01,98077.9,76584.5,78854.43,29770.322
2022,ZG,46,688261.7,654100.7,729196.7,-34161.0,641298.7,676305.5,2022-01-01,641298.7,676305.5,522307.82,298455.4
2022,ZG,47,91404.98,93313.6,94850.6,1908.62000000001,178826.9,90097.2,2022-01-01,178826.9,90097.2,89816.68,105487.08
2022,ZG,49,13952.3,14693.7,9787.7,741.4000000000015,14166.9,14040.9,2022-01-01,14166.9,14040.9,9284.15,4037.9434
2022,ZG,50,80846.0,93045.0,99908.96,12199.0,60222.3,64212.96,2022-01-01,60222.3,64212.96,78821.36,-3167.293
2022,ZG,54,2309.5,3200.0,3200.0,890.5,15598.2,1985.1,2022-01-01,15598.2,1985.1,2237.4,341.41928
2022,ZG,56,12626.9,16076.0,22815.0,3449.1000000000004,15990.3,8989.2,2022-01-01,15990.3,8989.2,11144.31,8545.237
2022,ZG,57,3145.8,6025.0,7450.0,2879.2,2149.0,2936.7,2022-01-01,2149.0,2936.7,6406.24,2175.1497
2022,ZG,60,19.2,10.0,0.0,-9.2,6.4,186.4,2022-01-01,6.4,186.4,90.73,47.81559
2022,ZG,63,6711.1,7127.6,7201.5,416.5,5170.6,3839.4,2022-01-01,5170.6,3839.4,3058.49,1880.9445
2022,ZG,64,3135.9,3145.0,3095.0,9.099999999999907,3272.0,6042.1,2022-01-01,3272.0,6042.1,4809.78,3624.5596
2022,ZG,67,3145.8,6025.0,7450.0,2879.2,2149.0,2936.7,2022-01-01,2149.0,2936.7,6406.24,1574.5968
2022,ZH,30,5986496.39758,5900014.3,6227641.04803,-86482.09757999983,5833657.5,5656489.86,2022-01-01,5833657.5,5656489.86,5521674.2174,5913580.0
2022,ZH,31,3432345.61366,3421634.4,3520616.99559,-10711.213659999892,3346662.4,3180189.07,2022-01-01,3346662.4,3180189.07,3181856.51,1966080.6
2022,ZH,36,7736885.73527,7185689.9,7544495.562,-551195.8352699997,7849809.7,6449551.7,2022-01-01,7849809.7,6449551.7,6255573.46,2699067.8
2022,ZH,37,254459.49666,199037.3,245295.7,-55422.196660000016,235177.3,239316.69,2022-01-01,235177.3,239316.69,228690.87,89325.39
2022,ZH,41,838448.387,693378.0,695793.0,-145070.387,825372.1,579152.0,2022-01-01,825372.1,579152.0,334245.49,174718.25
2022,ZH,42,3332781.3870900003,3250235.6,3406565.32595,-82545.78709000023,3158629.2,3033667.0,2022-01-01,3158629.2,3033667.0,3220303.74,2526470.8
2022,ZH,46,5592016.492640001,5175446.5,5401641.998,-416569.9926400008,5994825.6,4759382.0,2022-01-01,5994825.6,4759382.0,4464275.64,1520484.1
2022,ZH,47,254459.49664,196882.3,245295.7,-57577.19664000001,235177.3,239317.0,2022-01-01,235177.3,239317.0,228689.91,46338.83
2022,ZH,50,873716.9784,967375.1,913950.787,93658.12159999995,993936.5,994966.0,2022-01-01,993936.5,994966.0,919621.28,548482.5
2022,ZH,51,21.94095,200.0,0.0,178.05905,529.8,102.0,2022-01-01,529.8,102.0,6.18,228.40508
2022,ZH,52,34348.82705,80877.0,91152.512,46528.17295,46704.8,30685.0,2022-01-01,46704.8,30685.0,21255.8,29038.809
2022,ZH,54,13862.4841,21140.0,23391.8,7277.5159,180012.6,16958.0,2022-01-01,180012.6,16958.0,15669.37,72815.02
2022,ZH,55,734.8,0.0,0.0,0.0,333.2,27.0,2022-01-01,333.2,27.0,444.02,-12.0209675
2022,ZH,56,169159.52768,180931.0,163539.9,11771.47232,194313.7,230291.0,2022-01-01,194313.7,230291.0,193110.78,102374.81
2022,ZH,57,49016.65658,58112.0,58059.0,9095.343419999996,58785.0,61434.0,2022-01-01,58785.0,61434.0,63243.42,28946.406
2022,ZH,60,1478.6951,100.0,100.0,-1378.6951,3459.4,906.0,2022-01-01,3459.4,906.0,58415.3,-3200.6265
2022,ZH,61,21.94095,200.0,0.0,178.05905,529.8,102.0,2022-01-01,529.8,102.0,6.18,2.8779027
2022,ZH,63,50149.72532,61721.6,82696.6,11571.87468,56489.7,51785.0,2022-01-01,56489.7,51785.0,32954.14,12068.542
2022,ZH,64,54899.46744,21929.7,32727.255,-32969.76744,45044.9,17547.0,2022-01-01,45044.9,17547.0,21610.72,9452.095
2022,ZH,65,26.108,0.0,0.0,0.0,18.9,21961.0,2022-01-01,18.9,21961.0,14.65,706.6431
2022,ZH,66,14630.93652,108.0,58.0,-14522.93652,21815.6,36331.0,2022-01-01,21815.6,36331.0,173.63,67.92281
2022,ZH,67,49016.65658,58112.0,58059.0,9095.343420000005,58785.0,61434.0,2022-01-01,58785.0,61434.0,63243.42,33649.258
