Referenz-ID,HRM2-ID,HRM2-Bezeichnung,Rechnung 2021,Budget 2022,Anpassung Budget 2022,Budgetplus 2022,Rechnung 2022,Budget 2023,Source,Kanton,Year,Compte,Adaptation Budget**,Compte.1
HRM2_KZ18_8,MCH2-Tableau 18.8,Taux d'autofinancement,0.020278924391278343,-0.006812661973946903,0.0,-0.019575767033737087,0.05292303968989103,-0.0048455884011336355,HRM2_KT_NE,NE,2022,0.020278924391278343,0.0,0.05292303968989103
HRM2_KZ18_2_1,MCH2-Tableau 18.2,Degré d'autofinancement incl. emprunts et participations de la compte des investissements,0.6928446471795162,-0.12198101910452809,0.0,-0.3562440337685589,1.9460843063263664,-0.08947411167084922,HRM2_KT_NE,NE,2022,0.6928446471795162,0.0,1.9460843063263664
HRM2_KZ18_2_2,MCH2-Tableau 18.2,Degré d'autofinancement sauf emprunts et participations de la compte des investissements,0.9618283432951289,-0.14029182163624312,0.0,-0.4097205025120108,2.3670798505712987,-0.10000575757838476,HRM2_KT_NE,NE,2022,0.9618283432951289,0.0,2.3670798505712987
HRM2_KZFEI,Invest. net - Autofinancement,Financement incl. emprunts et participations de la compte des investissements,-19389.313139999584,-128157.3582700002,0.0,-154915.8582700002,56133.1980000001,-128294.21399999986,HRM2_KT_NE,NE,2022,-19389.313139999584,0.0,56133.1980000001
HRM2_KZFEO,Invest. net sauf empr. &particip.- Autofinanc.,Financement sauf emprunts et participations de la compte des investissements,-1735.7358799995854,-113248.88876000019,0.0,-140007.38876000018,66685.6780000001,-115893.07999999987,HRM2_KT_NE,NE,2022,-1735.7358799995854,0.0,66685.6780000001
HRM2_KZ18_10,MCH2-Tableau 18.10,Dettes brutes,3215996.8225,0.0,0.0,0.0,3627672.796,0.0,HRM2_KT_NE,NE,2022,3215996.8225,0.0,3627672.796
HRM2_KZ18_4,MCH2-Tableau 18.4,Dettes brutes par rapport aux revenus,1.4911465379518536,0.0,0.0,0.0,1.6627283101115642,0.0,HRM2_KT_NE,NE,2022,1.4911465379518536,0.0,1.6627283101115642
HRM2_KZ18_20,MCH2-Tableau 18.20,Dette nette I,1486763.8073200006,0.0,0.0,0.0,1437016.4569999995,0.0,HRM2_KT_NE,NE,2022,1486763.8073200006,0.0,1437016.4569999995
HRM2_KZ18_21,MCH2-Tableau 18.21,Dette nette II,956485.9670900002,0.0,0.0,0.0,898589.818,0.0,HRM2_KT_NE,NE,2022,956485.9670900002,0.0,898589.818
HRM2_KZ18_7_1,MCH2-Tableau 18.7,Dette nette 1 en francs et par habitant,8449.0,0.0,0.0,0.0,8154.0,0.0,HRM2_KT_NE,NE,2022,8449.0,0.0,8154.0
HRM2_KZ18_7_2,MCH2-Tableau 18.7,Dette nette 2 en francs et par habitant,5436.0,0.0,0.0,0.0,5099.0,0.0,HRM2_KT_NE,NE,2022,5436.0,0.0,5099.0
HRM2_KZ18_1,MCH2-Tableau 18.1,Taux d'endettement net,1.4275286296295358,0.0,0.0,0.0,1.3295405583919975,0.0,HRM2_KT_NE,NE,2022,1.4275286296295358,0.0,1.3295405583919975
HRM2_KZSG29,GN 29,capital propre,298918.88592999993,0.0,0.0,0.0,345391.571,0.0,HRM2_KT_NE,NE,2022,298918.88592999993,0.0,345391.571
HRM2_KZSG299,GN 299  en % de charge courant,Degré de couverture du capital propre,-0.24949166810688272,0.0,0.0,0.0,0.24790967402019715,0.0,HRM2_KT_NE,NE,2022,-0.24949166810688272,0.0,0.24790967402019715
HRM2_KZ18_6,MCH2-Tableau 18.6,Part du service de la dette,0.03495610012001222,0.038179182531495826,0.0,0.03756412093276842,0.03550871829597712,0.03591667863843115,HRM2_KT_NE,NE,2022,0.03495610012001222,0.0,0.03550871829597712
HRM2_KZSG44,GN 44 - GN 34,Resultat provenant de financement,46386.508940000014,42293.312659999996,0.0,42293.312659999996,46072.492999999995,45883.558999999994,HRM2_KT_NE,NE,2022,46386.508940000014,0.0,46072.492999999995
HRM2_KZSG10,Revenus PF ein % du GN 10,Rendements bruts du patrimoine financier,0.006168509199564599,0.0,0.0,0.0,0.005401489238475592,0.0,HRM2_KT_NE,NE,2022,0.006168509199564599,0.0,0.005401489238475592
HRM2_KZ18_22,MCH2-Tableau 18.22,Charges d'intérêts nets,9800.04021,14208.9,0.0,14208.9,11304.485999999999,11009.0,HRM2_KT_NE,NE,2022,9800.04021,0.0,11304.485999999999
HRM2_KZ18_3,MCH2-Tableau 18.3,Part des charges d'intérêts,0.004543939822543297,0.0069474751901486154,0.0,0.006835552280483205,0.0051813628076339425,0.005062987347541731,HRM2_KT_NE,NE,2022,0.004543939822543297,0.0,0.0051813628076339425
HRM2_KZ18_9,MCH2-Tableau 18.9,Investissements bruts,106987.07852,167062.21686000002,0.0,167062.21686000002,99940.603,162033.06200000003,HRM2_KT_NE,NE,2022,106987.07852,0.0,99940.603
HRM2_KZ18_13,MCH2-Tableau 18.13,Resettes d'investissement,43861.65042,52838.04007999999,0.0,52838.04007999999,40608.472,44275.134,HRM2_KT_NE,NE,2022,43861.65042,0.0,40608.472
HRM2_KZ18_5,MCH2-Tableau 18.5,Proportion des investissements,0.049028536335852003,0.07617741346766024,0.0,0.07414069642034417,0.04667345932173114,0.0702584419198631,HRM2_KT_NE,NE,2022,0.049028536335852003,0.0,0.04667345932173114
HRM2_KZ18_24,MCH2-Tableau 18.24,Population résident permanente à la fin de l'année,175967.0,0.0,0.0,0.0,176245.0,0.0,HRM2_KT_NE,NE,2022,175967.0,0.0,176245.0
HRM2_KZ18_18,MCH2-Tableau 18.18,Revenus courants,2156727.5520200003,2045189.0235100002,0.0,2078676.2235100004,2181759.205,2174407.962,HRM2_KT_NE,NE,2022,2156727.5520200003,0.0,2181759.205
HRM2_KZ18_16,MCH2-Tableau 18.16,Charges courantes,2152668.84159,2097889.01504,0.0,2158134.71504,2140477.1520000002,2219092.619,HRM2_KT_NE,NE,2022,2152668.84159,0.0,2140477.1520000002
HRM2_KZGA,,Charges totales,2259655.92011,2264951.2319,0.0,2325196.9319,2240417.7550000004,2381125.681,HRM2_KT_NE,NE,2022,2259655.92011,0.0,2240417.7550000004
HRM2_KZ18_14,MCH2-Tableau 18.14,Service de la dette,75390.78424,78083.64504,0.0,78083.64504,77471.473,78097.512,HRM2_KT_NE,NE,2022,75390.78424,0.0,77471.473
HRM2_KZ18_17,MCH2-Tableau 18.17,Recettes courantes,2116698.05969,2007126.7846600001,0.0,2040613.98466,2149353.3120000004,2128555.971,HRM2_KT_NE,NE,2022,2116698.05969,0.0,2149353.3120000004
HRM2_KZ18_12,MCH2-Tableau 18.12,Recettes totales,2160559.71011,2059964.82474,0.0,2093452.02474,2189961.7840000005,2172831.105,HRM2_KT_NE,NE,2022,2160559.71011,0.0,2189961.7840000005
HRM2_KZ18_15,MCH2-Tableau 18.15,Dépenses courantes,2075151.86577,2026005.377,0.0,2086251.0769999998,2041332.0699999998,2144210.253,HRM2_KT_NE,NE,2022,2075151.86577,0.0,2041332.0699999998
HRM2_KZ18_11,MCH2-Tableau 18.11,Dépenses totales,2182138.94429,2193067.59386,0.0,2253313.2938599996,2141272.673,2306243.315,HRM2_KT_NE,NE,2022,2182138.94429,0.0,2141272.673
HRM2_KZEFRLZ,,Résultat compte financière courante,41546.19391999999,-18878.592339999974,0.0,-45637.09233999974,108021.24200000055,-15654.282000000123,HRM2_KT_NE,NE,2022,41546.19391999999,0.0,108021.24200000055
HRM2_KZEFRG,,Résultat compte financière totales,-21579.234180000145,-133102.76911999984,0.0,-159861.2691199996,48689.1110000005,-133412.20999999996,HRM2_KT_NE,NE,2022,-21579.234180000145,0.0,48689.1110000005
HRM2_ER0030,30,Personalaufwand,80021.2,84354.6,1334.0,85688.6,84409.5,90076.7,HRM2_KT_NW,NW,2022,,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,35977.9,37904.9,460.90000000000146,38365.8,38178.3,40738.7,HRM2_KT_NW,NW,2022,,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,6295.5,7483.7,0.0,7483.7,6592.5,7661.5,HRM2_KT_NW,NW,2022,,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,1001.2,531.0,0.0,531.0,382.2,613.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0033,33,Abschreibungen VV,8225.3,8311.0,0.0,8311.0,7846.0,10106.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,7353.2,7215.0,0.0,7215.0,7054.3,8701.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,872.1,1096.0,0.0,1096.0,791.7,1405.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,396.9,194.5,0.0,194.5,3523.1,248.5,HRM2_KT_NW,NW,2022,,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,99.9,6.5,0.0,6.5,82.8,15.1,HRM2_KT_NW,NW,2022,,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,297.0,188.0,0.0,188.0,3440.2,233.4,HRM2_KT_NW,NW,2022,,,
HRM2_ER0036,36,Transferaufwand,265654.7,251272.0,63.0,251335.0,248471.6,263434.8,HRM2_KT_NW,NW,2022,,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,23798.7,23108.0,0.0,23108.0,23327.4,22935.2,HRM2_KT_NW,NW,2022,,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,22447.1,9203.7,0.0,9203.7,9174.0,9505.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,0.0,0.0,0.0,0.0,-52.6,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,7979.0,8339.0,0.0,8339.0,8338.7,7355.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0037,37,Durchlaufende Beiträge,43627.7,22308.7,0.0,22308.7,22428.7,21804.7,HRM2_KT_NW,NW,2022,,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,20017.5,300.0,0.0,300.0,324.0,300.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0039,39,Interne Verrechungen,34243.7,35898.6,0.0,35898.6,37176.1,37741.1,HRM2_KT_NW,NW,2022,,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),433903.7,404345.7,1857.9000000000015,406203.60000000003,404857.2,426409.39999999997,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0040,40,Fiskalertrag,218447.6,205726.0,0.0,205726.0,218506.0,208403.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,153422.9,151170.0,0.0,151170.0,157306.8,151900.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,22372.6,20661.0,0.0,20661.0,26754.4,20736.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,42652.1,33895.0,0.0,33895.0,34444.8,35767.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER4021,4021,Grundsteuern,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,20642.0,14100.0,0.0,14100.0,13922.0,15300.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,5566.2,5100.0,0.0,5100.0,4989.3,5600.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0041,41,Regalien und Konzessionen,29328.1,29008.4,0.0,29008.4,29272.1,9239.2,HRM2_KT_NW,NW,2022,,,
HRM2_ER0042,42,Entgelte,21699.1,19865.1,0.0,19865.1,22311.7,22406.7,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0043,43,Verschiedene Erträge,77.0,95.0,0.0,95.0,189.1,76.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0430,430,Verschiedene Erträge,3.0,20.0,0.0,20.0,45.9,21.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0431,431,Aktivierung Eigenleistung,66.8,75.0,0.0,75.0,143.3,55.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0432,432,Bestandesveränderungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0439,439,Übriger Ertrag,7.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,796.2,197.8,-8.0,189.8,179.7,256.9,HRM2_KT_NW,NW,2022,,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,45.4,92.7,0.0,92.7,67.4,79.8,HRM2_KT_NW,NW,2022,,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,750.9,105.1,-8.0,97.1,112.3,177.1,HRM2_KT_NW,NW,2022,,,
HRM2_ER0046,46,Transferertrag,123989.7,111040.0,-35.0,111005.0,124118.0,120093.5,HRM2_KT_NW,NW,2022,,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0047,47,Durchlaufende Beiträge,43627.7,22308.7,0.0,22308.7,22428.7,21804.7,HRM2_KT_NW,NW,2022,,,
HRM2_ER0049,49,Interne Verrechnungen,34243.8,35898.6,0.0,35898.6,37176.1,37741.1,HRM2_KT_NW,NW,2022,,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),437965.4,388241.0,-43.0,388198.0,417005.3,382280.00000000006,HRM2_KT_NW,NW,2022,,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,4061.7000000000116,-16104.700000000012,-1900.9000000000015,-18005.600000000013,12148.099999999977,-44129.39999999991,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0034,34,Finanzaufwand,2111.5,2061.8,0.0,2061.8,1970.8,1954.4,HRM2_KT_NW,NW,2022,,,
HRM2_ER0340,340,Zinsaufwand,1777.5,1776.2,41.0,1817.2,1645.3,1882.3,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,0.0,68.1,0.0,68.1,69.1,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,1736.3,1668.1,0.0,1668.1,1562.3,1862.3,HRM2_KT_NW,NW,2022,,,
HRM2_ER0341,341,Realisierte Kursverluste,36.3,0.0,0.0,0.0,14.5,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,45.0,45.0,0.0,45.0,45.0,45.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,15.4,49.6,0.0,49.6,44.3,20.6,HRM2_KT_NW,NW,2022,,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,6.0,0.0,0.0,0.0,3.3,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,231.3,191.0,-41.0,150.0,218.4,6.5,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0044,44,Finanzertrag,25480.1,21560.3,0.0,21560.3,19048.0,18694.7,HRM2_KT_NW,NW,2022,,,
HRM2_ER0440,440,Zinsertrag,831.9,653.2,0.0,653.2,691.5,655.1,HRM2_KT_NW,NW,2022,,,
HRM2_ER0441,441,Realisierte Gewinne FV,1.0,2908.7,0.0,2908.7,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0442,442,Beteiligungsertrag FV,16.2,4.0,0.0,4.0,14.2,9.5,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,16.2,4.0,0.0,4.0,14.2,9.5,HRM2_KT_NW,NW,2022,,,
HRM2_ER0443,443,Liegenschaftenertrag FV,206.8,210.0,0.0,210.0,222.7,207.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,4.4,2.0,0.0,2.0,4.5,2.6,HRM2_KT_NW,NW,2022,,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,7.1,45.0,0.0,45.0,81.0,33.4,HRM2_KT_NW,NW,2022,,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,22436.5,15758.5,0.0,15758.5,16027.6,15800.5,HRM2_KT_NW,NW,2022,,,
HRM2_ER0447,447,Liegenschaftenertrag VV,1976.2,1978.9,0.0,1978.9,2006.4,1986.6,HRM2_KT_NW,NW,2022,,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0449,449,übriger Finanzertrag,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,23368.6,19498.5,0.0,19498.5,17077.2,16740.3,HRM2_KT_NW,NW,2022,,,
HRM2_ERGOP,,Operatives Ergebnis,27430.30000000001,3393.7999999999884,-1900.9000000000015,1492.899999999987,29225.299999999977,-27389.099999999908,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,41821.4,0.0,0.0,0.0,28000.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0380,380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),8728.4,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,33093.0,0.0,0.0,0.0,28000.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,21821.4,0.0,0.0,0.0,0.0,26000.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0482,482,a.o. Entgelte,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0483,483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0484,484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0486,486,a.o. Transfererträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,21821.4,0.0,0.0,0.0,0.0,26000.0,HRM2_KT_NW,NW,2022,,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,-20000.0,0.0,0.0,0.0,-28000.0,26000.0,HRM2_KT_NW,NW,2022,,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,7430.30000000001,3393.7999999999884,-1900.9000000000015,1492.899999999987,1225.2999999999774,-1389.0999999999076,HRM2_KT_NW,NW,2022,,,
HRM2_ER0003,3,Aufwand,512080.30000000005,442306.1,1857.9000000000015,444164.0,472004.1,466104.89999999997,HRM2_KT_NW,NW,2022,,,
HRM2_ER0004,4,Ertrag,519510.7,445699.89999999997,-43.0,445656.89999999997,473229.39999999997,464715.80000000005,HRM2_KT_NW,NW,2022,,,
HRM2_HK9010,9010,"Abschluss Spezialfinanzierungen und Fonds im EK, Ertragsüberschuss",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_HK9011,9011,"Abschluss Spezialfinanzierungen und Fonds im EK, Aufwandüberschuss",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0050,50,Sachanlagen,27960.86164,28440.1,2774.0,31214.1,19866.5,21960.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0052,52,Immaterielle Anlagen,1223.24158,2297.0,24.0,2321.0,1797.2,2277.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0054,54,Darlehen,7338.685,13880.9,0.0,13880.9,13174.2,3562.9,HRM2_KT_NW,NW,2022,,,
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0056,56,Eigene Investitionsbeiträge,5432.24956,10815.0,0.0,10815.0,10294.5,15359.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,944.061,980.0,0.0,980.0,1095.0,1057.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0580,580,a.o. Investitionen für Sachanlagen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0582,582,a.o. Investitionen für immaterielle Anlagen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0584,584,a.o. Investitionen für Darlehen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0585,585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0586,586,a.o. eigene Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0589,589,Übrige a.o. Investitionen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0005,5,Investitionsausgaben gesamt,42899.09878,56413.0,2798.0,59211.0,46227.4,44215.9,HRM2_KT_NW,NW,2022,,,
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,2500.05385,2390.0,0.0,2390.0,2386.9,1410.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,11993.6306,11795.0,0.0,11795.0,9494.6,12668.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0064,64,Rückzahlung von Darlehen,2549.808,2536.1,0.0,2536.1,2862.6,2021.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0065,65,Übertragung von Beteiligungen,6000.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,944.061,980.0,0.0,980.0,1095.0,1057.0,HRM2_KT_NW,NW,2022,,,
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0680,680 + 682 + 689,"a.o. Investitionseinnahmen für Sachanlagen, immaterielle Anlagen und übrige Anlagen",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0683,683 bis 686,a.o. Investitionsbeiträge für eigene Rechnung; Rückzahlungen von Darlehen; Übertragung von Beteiligungen; Rückzahlung von eigenen Beiträgen,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_NW,NW,2022,,,
HRM2_IR0006,6,Investitionseinnahmen gesamt,23987.553450000003,17701.1,0.0,17701.1,15839.1,17156.0,HRM2_KT_NW,NW,2022,,,
HRM2_IRNI,HRM2-Tabelle 18.19,Nettoinvestition,18911.545329999997,38711.9,2798.0,41509.9,30388.300000000003,27059.9,HRM2_KT_NW,NW,2022,,,
HRM2_IRNIDB,Nettoinv. II,Nettoinvestition ohne Darlehen und Beteiligungen,20122.668329999997,27367.1,2798.0,30165.1,20076.7,25518.0,HRM2_KT_NW,NW,2022,,,
HRM2_BI0010,10,Finanzvermögen,323058.846,260903.365,68403.33499999999,329306.69999999995,353631.29999999993,292506.1,HRM2_KT_NW,NW,2022,,,
HRM2_BIUV,10 kf. FV,Umlaufvermögen (kurzfristiges Finanzvermögen),250352.035,220280.15099999998,67734.74899999998,288014.89999999997,310337.99999999994,256714.3,HRM2_KT_NW,NW,2022,,,
HRM2_BI0100,100+101,"Flüssige Mittel, Forderungen",215741.23500000002,182403.751,52200.34899999999,234604.09999999998,286934.6,229603.5,HRM2_KT_NW,NW,2022,,,
