Region,Acc-ID,y,Realized_1yr_lag,Realized_2yr_lag,ds
NE,42,61677.65804,49019.40541,61555.888,2016-01-01
VS,65,57789.3,52814.61666666667,57052.33333333333,2016-01-01
VS,63,57789.3,52814.61666666667,57052.33333333333,2016-01-01
VS,62,57789.3,52814.61666666667,57052.33333333333,2016-01-01
VS,61,112.05,4217.4,352.6,2016-01-01
VS,60,112.05,4217.4,352.6,2016-01-01
VS,58,36883.2,42149.9,44556.66666666666,2016-01-01
VS,57,36883.2,42149.9,44556.66666666666,2016-01-01
VS,56,36883.2,42149.9,44556.66666666666,2016-01-01
VS,54,111325.1,46468.1,48849.6,2016-01-01
VS,50,274347.1,333666.6,335460.6,2016-01-01
GE,41,66792.93549999999,111339.38718,31317.729849999992,2016-01-01
VS,45,60716.9,384973.3,369436.125,2016-01-01
VS,64,57789.3,52814.61666666667,57052.33333333333,2016-01-01
NE,41,73379.502065,73770.414255,73284.787,2016-01-01
VS,49,104520.2,113711.5,145217.1,2016-01-01
NE,44,190901.92143,193720.727725,180234.43975,2016-01-01
NE,43,73379.502065,73770.414255,73284.787,2016-01-01
GE,31,616205.9308999999,821683.03479,802014.0169500001,2016-01-01
GE,30,2327309.55915,2295097.82504,2237964.7647200003,2016-01-01
NE,67,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
GE,37,283921.64115,286229.69369,271594.59779,2016-01-01
NE,66,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
NE,65,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
NE,64,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
NE,63,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
NE,62,4264.243166666666,2821.600333333333,4972.3341666666665,2016-01-01
NE,61,1917.188,2409.2505,840.2405,2016-01-01
GE,36,4413585.6154700015,4334429.584229999,4257811.02877,2016-01-01
NE,58,3839.6456666666654,4345.443333333333,6078.764,2016-01-01
NE,57,3839.6456666666654,4345.443333333333,6078.764,2016-01-01
NE,56,3839.6456666666654,4345.443333333333,6078.764,2016-01-01
NE,54,2154.0,472.0,2072.0,2016-01-01
NE,50,62498.391,55540.025,60002.278,2016-01-01
NE,49,99279.71294,80913.17248,67151.78,2016-01-01
NE,45,25924.8734,193720.727725,54323.77483,2016-01-01
NE,47,190901.92143,193720.727725,180234.43975,2016-01-01
NE,46,190901.92143,193720.727725,180234.43975,2016-01-01
NE,45,190901.92143,25924.8734,193720.727725,2016-01-01
NE,60,1917.188,2409.2505,840.2405,2016-01-01
GE,55,7115.713,18641.521,23930.909,2017-01-01
GL,30,72822.0,71494.0,70379.1,2017-01-01
GL,31,29257.7,30470.0,28225.9,2017-01-01
GL,42,34688.3,31483.0,38010.9,2017-01-01
GL,37,28773.7,29499.0,28098.4,2017-01-01
GL,39,10253.8,11709.0,11103.7,2017-01-01
GL,41,15509.9,12083.0,15323.0,2017-01-01
GL,36,189899.2,182369.0,180371.7,2017-01-01
GE,64,2646.554,11782.30197,1800.27889,2017-01-01
GE,65,50.0,0.0,0.0,2017-01-01
GE,63,24456.714,26422.76433,26166.07273,2017-01-01
GE,60,5199.289,99160.04537,117303.4685,2017-01-01
GE,56,132833.327,70004.42852,73776.76419,2017-01-01
ZG,55,2850.0,0.0,0.0,2017-01-01
ZG,67,4596.332,1853.2,2726.1,2017-01-01
GE,54,128291.003,120149.5919,129327.23107,2017-01-01
ZG,30,315706.89532,317679.4,313719.6,2017-01-01
ZG,31,92822.73738,101610.9,101396.4,2017-01-01
ZG,36,873794.1432299998,852030.7,854293.1,2017-01-01
ZG,37,85705.94940000001,85558.5,84211.3,2017-01-01
ZG,39,2826.44567,2771.6,2913.3,2017-01-01
ZG,41,18726.9455,11487.5,21288.7,2017-01-01
ZG,42,74097.04871999999,72903.4,71669.9,2017-01-01
ZG,46,467983.4849,423742.3,425224.8,2017-01-01
ZG,47,85705.94940000001,85558.5,84211.3,2017-01-01
ZG,49,2826.44567,2771.6,2913.3,2017-01-01
ZG,50,133675.39187,104005.7,79813.2,2017-01-01
ZG,54,2235.0,2678.6,4898.2,2017-01-01
ZG,56,12026.67165,9371.7,2889.1,2017-01-01
ZG,57,4596.332,1853.2,2726.1,2017-01-01
ZG,60,133.6374,32.0,34.5,2017-01-01
ZG,63,3227.27657,8745.2,6357.6,2017-01-01
ZG,64,9362.49583,11402.7,3262.6,2017-01-01
ZG,66,2849.82,0.0,0.0,2017-01-01
GE,52,30665.016,24778.91052000001,23274.64365,2017-01-01
BS,61,874.702,735.79,628.381,2017-01-01
GE,50,340668.289,326914.2604999998,388374.80186,2017-01-01
FR,50,87028.0,92140.0,109369.0,2017-01-01
FR,49,31361.0,31035.0,29430.0,2017-01-01
FR,47,222133.0,218608.0,220550.0,2017-01-01
FR,46,1456122.0,1444099.0,1424708.0,2017-01-01
FR,42,230489.0,237038.0,234779.0,2017-01-01
FR,41,82017.0,63862.0,86197.0,2017-01-01
FR,39,31361.0,31035.0,29430.0,2017-01-01
FR,37,221583.0,219304.0,219085.0,2017-01-01
FR,36,1452578.0,1423825.0,1377980.0,2017-01-01
FR,31,357985.0,349575.0,334541.0,2017-01-01
FR,30,1263134.0,1210404.0,1192362.0,2017-01-01
BS,65,600.0,400.0,0.0,2017-01-01
BS,64,1716.993,3684.85,61408.254,2017-01-01
BS,63,19464.832,16527.613,28045.82,2017-01-01
BS,60,65308.366,2006.566,9664.747,2017-01-01
FR,54,10701.0,7617.0,8858.0,2017-01-01
FR,55,0.0,0.0,325.0,2017-01-01
GE,49,14961.441739999998,11012.08234,14140.60063,2017-01-01
GE,47,157998.54114999998,283921.64115,286229.69369000004,2017-01-01
GE,46,1097232.4304,997790.34469,1011445.04978,2017-01-01
GE,42,442999.64158,456143.35055999993,451530.89478,2017-01-01
GE,41,95059.68760999998,66792.93549999999,111339.38718,2017-01-01
GE,39,14961.441740000002,11012.08234,14140.60063,2017-01-01
GE,37,157998.54115,283921.64115,286229.69369,2017-01-01
GE,36,4525098.465010002,4413585.6154700015,4334429.584229999,2017-01-01
GE,31,592434.7348800001,616205.9308999999,821683.03479,2017-01-01
GE,30,2405256.48239,2327309.55915,2295097.82504,2017-01-01
FR,67,9501.0,12092.0,13026.0,2017-01-01
FR,66,17.0,15.0,103.0,2017-01-01
FR,64,11032.0,11131.0,11720.0,2017-01-01
FR,63,12833.0,8154.0,10701.0,2017-01-01
FR,57,9501.0,12092.0,12884.0,2017-01-01
FR,56,31902.0,27296.0,32914.0,2017-01-01
VS,36,428734.161695,412074.65,406296.1,2017-01-01
VD,46,2478052.48468,2344497.41789,2401050.53172,2017-01-01
VD,47,606044.79953,559417.2792100001,556549.85275,2017-01-01
VD,49,4950.72538,4934.20236,4953.50028,2017-01-01
VD,50,228271.85259,287331.95954,276774.02,2017-01-01
VD,52,28212.95917,29734.87251,26249.861,2017-01-01
VD,54,25998.6264,41150.86905,24225.858,2017-01-01
VD,55,0.6,0.7,0.0,2017-01-01
VD,56,44188.62809,46444.47759,57828.276,2017-01-01
VD,57,3570.032,3972.842,5925.462,2017-01-01
VD,60,0.0,0.0,0.0,2017-01-01
VD,63,32542.43163,22170.14062,18648.32,2017-01-01
VD,64,25705.5217,36158.7919,31981.818,2017-01-01
VD,66,106.8049,43.0,172.42,2017-01-01
VD,67,3570.032,3972.842,5925.462,2017-01-01
VS,30,955102.8242,943762.0,934838.7,2017-01-01
VD,42,403409.99408,447305.07121,489571.28987,2017-01-01
VD,41,149679.54741,102905.0424,160511.31269999998,2017-01-01
VD,39,4950.72538,4934.20236,4953.50028,2017-01-01
VD,37,606044.79953,559417.2792100001,556549.85275,2017-01-01
UR,47,30741.0,30928.4,30871.6,2017-01-01
UR,49,18074.2,16382.8,16426.7,2017-01-01
UR,50,29912.4,22573.2,20631.0,2017-01-01
UR,51,311.8,62.2,45.0,2017-01-01
UR,52,819.4,444.1,449.6,2017-01-01
UR,54,14745.4,11934.8,566.8,2017-01-01
UR,55,509.1,680.0,690.0,2017-01-01
UR,56,10072.0,9070.8,12665.2,2017-01-01
UR,57,1352.8,1689.2,1693.0,2017-01-01
UR,61,311.8,62.2,45.0,2017-01-01
VS,31,252631.28001,223938.1,218973.0,2017-01-01
UR,64,14888.2,11942.2,913.2,2017-01-01
UR,67,1352.8,1689.2,1693.0,2017-01-01
UR,10,153609.9,156827.59999999998,185889.9,2017-01-01
UR,14,264809.1,235277.6,214357.50000000003,2017-01-01
UR,20,165063.7,140038.1,155634.6,2017-01-01
UR,29,253355.3,252067.1,244612.8,2017-01-01
VD,30,2394031.35592,2347354.3224,2316101.87585,2017-01-01
VD,31,761729.46881,724890.95833,758905.26863,2017-01-01
VD,36,5585757.03749,5506528.45142,5733385.42958,2017-01-01
UR,63,12179.1,11872.2,11749.9,2017-01-01
VS,34,28613.96128,412074.65,29900.6,2017-01-01
VS,35,428734.161695,111509.0,412074.65,2017-01-01
VS,67,44224.82726,0.0,57789.3,2017-01-01
VS,66,44224.82726,0.0,57789.3,2017-01-01
VS,37,428734.161695,0.0,412074.65,2017-01-01
VS,35,234921.39115,428734.161695,111509.0,2017-01-01
VS,39,121490.11432,0.0,104520.2,2017-01-01
VS,42,81390.10652,0.0,73919.7,2017-01-01
VS,41,154233.227915,0.0,137570.4,2017-01-01
VS,43,154233.227915,137570.4,146822.2,2017-01-01
VS,44,405593.26192,384973.3,369436.125,2017-01-01
VS,45,405593.26192,60716.9,384973.3,2017-01-01
VS,46,405593.26192,0.0,384973.3,2017-01-01
VS,47,405593.26192,0.0,384973.3,2017-01-01
VS,34,428734.161695,28613.96128,412074.65,2017-01-01
VS,45,74623.10395,405593.26192,60716.9,2017-01-01
VS,50,259435.862,0.0,274347.1,2017-01-01
VS,54,52095.633,0.0,111325.1,2017-01-01
VS,56,53678.57179,0.0,36883.2,2017-01-01
VS,57,53678.57179,0.0,36883.2,2017-01-01
VS,58,53678.57179,36883.2,42149.9,2017-01-01
VS,60,2388.8225,0.0,112.05,2017-01-01
VS,61,2388.8225,0.0,112.05,2017-01-01
VS,62,44224.82726,0.0,57789.3,2017-01-01
VS,63,44224.82726,0.0,57789.3,2017-01-01
VS,64,44224.82726,0.0,57789.3,2017-01-01
VS,65,44224.82726,0.0,57789.3,2017-01-01
VS,49,121490.11432,0.0,104520.2,2017-01-01
BS,56,21323.269,28384.19,21274.959,2017-01-01
BE,64,20928.32,53400.49330833333,17082.336,2017-01-01
BS,54,86816.489,85991.785,64996.672,2017-01-01
AI,64,40.2,87.9,111.5,2017-01-01
AI,63,608.2,1271.3,1711.1,2017-01-01
AI,61,6.2,275.0,8.7,2017-01-01
AI,56,765.4,3477.2,2619.2,2017-01-01
AI,54,43.0,57.0,69.5,2017-01-01
AI,50,7112.6,13478.6,10637.3,2017-01-01
AI,49,8389.7,8158.5,7808.7,2017-01-01
AI,47,23316.3,23478.7,23135.8,2017-01-01
AI,46,46967.7,46342.5,46577.1,2017-01-01
AI,42,13439.9,13117.4,12947.7,2017-01-01
AI,41,3311.2,2266.5,3658.1,2017-01-01
AI,39,8389.7,8158.5,7808.7,2017-01-01
AI,37,23316.3,23478.7,23135.8,2017-01-01
AI,36,78431.5,77344.2,75826.3,2017-01-01
AI,31,16996.7,14808.7,13597.6,2017-01-01
AI,30,24453.3,23181.7,22673.4,2017-01-01
AI,66,1074.2,873.5,1330.4,2017-01-01
AR,63,4660.7,8823.0,10004.1,2017-01-01
AR,57,4085.7,4435.0,5062.0,2017-01-01
AR,56,9397.2,11528.0,11167.1,2017-01-01
AR,55,10.1,24.0,0.0,2017-01-01
AR,54,9413.3,2629.0,813.0,2017-01-01
AR,52,2467.3,5413.0,3341.5,2017-01-01
AR,50,16328.3,14248.0,12892.8,2017-01-01
AR,49,35838.6,33519.0,33181.4,2017-01-01
AR,46,166597.0,156897.0,157316.6,2017-01-01
AR,42,25326.8,22524.0,21576.5,2017-01-01
AR,41,3459.4,3138.0,3386.4,2017-01-01
AR,39,35838.6,33519.0,33881.0,2017-01-01
AR,37,39436.0,39421.0,36513.6,2017-01-01
AR,36,251041.9,240252.0,241452.2,2017-01-01
AR,31,48914.4,49651.0,47208.0,2017-01-01
AR,30,92908.8,91571.0,75750.5,2017-01-01
AR,47,39436.0,39421.0,36513.6,2017-01-01
AR,64,3218.5,794.0,1498.7,2017-01-01
AG,67,4938.95615,6539.15136,2692.659,2017-01-01
ZH,67,32184.80365,32930.45736,38247.5329,2017-01-01
ZH,66,848.808,2236.952,2103.369,2017-01-01
ZH,65,13.875,339.5378,1.7665,2017-01-01
ZH,64,58455.98387,272577.65396,100269.33735,2017-01-01
ZH,63,39506.28741,53262.7984,26245.49709,2017-01-01
ZH,62,322.30008000000004,73.11298,70.56519999999999,2017-01-01
ZH,61,510.5947,585.8219499999999,264.791,2017-01-01
ZH,60,12574.47428,925.02426,742.146,2017-01-01
ZH,57,32184.80365,32930.45736,38247.5329,2017-01-01
ZH,56,209119.51502,168018.74856,176947.77736,2017-01-01
ZH,55,419.85578,449.0408,500090.29567,2017-01-01
ZH,54,14559.38195,8131.82823,26708.3712,2017-01-01
ZH,52,28862.04203,34833.11011,37825.898270000005,2017-01-01
ZH,51,510.5947,585.8219499999999,264.791,2017-01-01
ZH,50,720264.01781,525428.13584,469095.27887,2017-01-01
ZH,47,416080.67611,434738.97427,633555.76825,2017-01-01
ZH,46,4174448.12462,3897556.38426,3816645.7476,2017-01-01
ZH,42,3033338.05931,2994885.35759,2915289.4748400003,2017-01-01
ZH,41,296263.38249,199768.11233,326270.55851,2017-01-01
ZH,37,416080.67611,434738.98065,633555.76825,2017-01-01
ZH,36,5872130.3178,5707484.18904,5379964.298850001,2017-01-01
AG,66,3665.69413,63.4163,316.544,2017-01-01
AG,63,89578.39447,110643.51154,93822.136,2017-01-01
AG,61,325.59918,-89.79822,985.062,2017-01-01
AG,60,6824.94544,0.0,7476.204,2017-01-01
AG,57,4938.95615,6539.15136,2692.659,2017-01-01
AG,56,42012.03687,31102.44287,40337.226,2017-01-01
AG,50,198074.27573,246225.38845,224841.276,2017-01-01
AG,49,209250.59652,195876.98126,220910.747,2017-01-01
AG,47,280982.41944,260387.98963,267663.949,2017-01-01
AG,46,1703889.05618,1594179.98673,1558646.04,2017-01-01
AG,42,310194.82046,335493.24514,316691.875,2017-01-01
AG,41,162905.57137,124659.33482,179322.808,2017-01-01
AG,39,209250.59652,195876.98126,220910.747,2017-01-01
AG,37,280982.41944,260387.98963,267663.949,2017-01-01
AG,36,2449828.88484,2415289.12479,2337764.43,2017-01-01
AG,31,378815.15622,402694.05387,404408.708,2017-01-01
AG,30,1594447.25285,1608937.04246,1628166.021,2017-01-01
AG,51,325.59918,-89.79822,985.062,2017-01-01
AR,65,50.0,0.0,0.0,2017-01-01
AR,67,4085.7,4435.0,5062.0,2017-01-01
BL,54,37289.37,30314.6,9580.9,2017-01-01
BL,50,152824.6,185110.2,149513.4,2017-01-01
BL,49,113658.9,1462.9,196.5,2017-01-01
BL,47,101505.8,103313.5,90828.8,2017-01-01
BL,46,608603.8,542541.9,472194.8,2017-01-01
BL,42,131950.8,137046.6,139143.9,2017-01-01
BL,41,65506.9,31079.6,53523.2,2017-01-01
BL,39,113658.9,1462.9,196.5,2017-01-01
BL,37,101505.8,103313.5,90828.8,2017-01-01
BL,36,1650921.3,1563760.5,1523905.7,2017-01-01
BL,31,253336.0,220947.5,207169.6,2017-01-01
BL,30,583683.4,587684.9,612716.9,2017-01-01
BE,29,906143.86535,-2458455.4391300003,,2017-01-01
BE,20,11325419.59416,9618720.43231,,2017-01-01
BE,14,8260878.424389999,3257210.93716,,2017-01-01
BE,10,3970685.03512,3903054.05602,,2017-01-01
BE,67,22474.68096,53400.49330833333,45220.45695,2017-01-01
BE,66,7617.44725,53400.49330833333,9451.942550000002,2017-01-01
BE,65,600.0,53400.49330833333,0.0,2017-01-01
UR,46,197846.3,198272.4,199271.4,2017-01-01
BE,63,115616.68112,53400.49330833333,215144.36232,2017-01-01
BL,55,39823.6,0.0,0.0,2017-01-01
BL,56,4447.4,16323.5,33923.7,2017-01-01
BL,60,1363.9,1870.4,24228.7,2017-01-01
BS,52,6666.269,6105.903,6325.333,2017-01-01
BS,51,874.702,735.79,628.381,2017-01-01
BS,50,396886.89,357383.121,404388.362,2017-01-01
BS,49,284474.80341,279866.912,256219.864,2017-01-01
BS,46,556763.07251,624840.3359999999,599469.79,2017-01-01
BS,42,373027.53073,366010.32,401446.1365,2017-01-01
BS,41,36665.45726,33580.116,49366.699,2017-01-01
BS,39,284474.80341,279866.912,256219.864,2017-01-01
BS,36,1986882.31974,2537284.62772,1864334.485,2017-01-01
BS,31,441289.926,457478.803,448928.073,2017-01-01
BL,65,300.0,200.0,0.0,2017-01-01
BL,64,36610.4,0.0,0.0,2017-01-01
BL,63,15073.8,16475.1,19841.9,2017-01-01
BL,61,0.0,0.0,0.0,2017-01-01
BS,30,1218634.649,1589950.806,1214695.11,2017-01-01
BE,61,11420.36932,712.64886,33503.862030000004,2017-01-01
BE,57,22474.68096,84748.70730666666,45220.45695,2017-01-01
BE,50,435735.7019,503902.96561,503902.96561,2017-01-01
BE,49,198518.0,52046.19337,52046.19337,2017-01-01
BE,45,92778.0,54948.04663,1111916.53577,2017-01-01
BE,47,1135061.25,1111916.53577,567678.16863,2017-01-01
BE,46,1135061.25,1111916.53577,3879987.97445,2017-01-01
BE,45,1135061.25,92778.0,54948.04663,2017-01-01
BE,44,1135061.25,1111916.53577,1074689.4797475,2017-01-01
BE,43,429095.0,455769.36927,464819.839525,2017-01-01
BE,41,429095.0,9611.51969,455769.36927,2017-01-01
BE,42,139193.0,897485.9622000001,233266.06099000003,2017-01-01
BE,39,198518.0,52046.19337,52046.19337,2017-01-01
BE,35,108849.0,17127.263030000002,1539956.609995,2017-01-01
BE,37,1593193.75,567678.16863,1539956.609995,2017-01-01
BE,36,1593193.75,5719752.16823,1539956.609995,2017-01-01
BE,35,1593193.75,108849.0,17127.263030000002,2017-01-01
BE,34,1593193.75,1539956.609995,111080.83768,2017-01-01
BE,34,105677.0,1593193.75,1539956.609995,2017-01-01
BE,31,879440.0,923376.623,926204.15516,2017-01-01
BE,30,2911904.0,3042080.16954,3042080.16954,2017-01-01
AR,29,151237.4,158861.0,177252.0,2017-01-01
AR,20,270142.4,285402.0,252219.8,2017-01-01
AR,14,262918.00000000006,260009.0,252740.50000000003,2017-01-01
AR,10,158461.9,184254.0,176731.4,2017-01-01
BE,54,87347.94889999999,3182.5677,3182.5677,2017-01-01
BE,56,42293.47300333333,84748.70730666666,209025.66497,2017-01-01
BE,57,42293.47300333333,22474.68096,84748.70730666666,2017-01-01
BE,58,42293.47300333333,84748.70730666666,105533.88977999998,2017-01-01
BE,56,104405.73805,42293.47300333333,84748.70730666666,2017-01-01
BE,55,78922.4441,0.0,,2017-01-01
BE,54,8425.5048,87347.94889999999,3182.5677,2017-01-01
BE,52,12565.18877,0.0,,2017-01-01
BE,50,423170.51313,435735.7019,503902.96561,2017-01-01
BE,49,198518.0,198518.0,52046.19337,2017-01-01
BE,47,584535.0,1135061.25,1111916.53577,2017-01-01
BE,46,4104722.0,1135061.25,1111916.53577,2017-01-01
BE,42,700208.0,139193.0,897485.9622000001,2017-01-01
BE,41,149669.0,429095.0,9611.51969,2017-01-01
BE,60,5909.60466,712.64886,1425.29772,2017-01-01
BE,39,198518.0,198518.0,52046.19337,2017-01-01
BE,36,5905129.0,1593193.75,5719752.16823,2017-01-01
BE,31,873355.0,879440.0,923376.623,2017-01-01
BE,30,2911904.0,2911904.0,3042080.16954,2017-01-01
BE,67,29776.249775,22474.68096,53400.49330833333,2017-01-01
BE,66,29776.249775,7617.44725,53400.49330833333,2017-01-01
BE,65,29776.249775,600.0,53400.49330833333,2017-01-01
BE,64,29776.249775,20928.32,53400.49330833333,2017-01-01
BE,63,29776.249775,115616.68112,53400.49330833333,2017-01-01
BE,62,29776.249775,0.0,53400.49330833333,2017-01-01
BE,61,2954.80233,11420.36932,712.64886,2017-01-01
BE,60,2954.80233,5909.60466,712.64886,2017-01-01
BE,37,584535.0,1593193.75,567678.16863,2017-01-01
UR,42,26597.9,24826.6,27538.5,2017-01-01
UR,39,18074.2,16382.8,16426.7,2017-01-01
NE,65,3002.689833333333,4264.243166666666,2821.600333333333,2017-01-01
NE,66,3002.689833333333,4264.243166666666,2821.600333333333,2017-01-01
NE,67,3002.689833333333,4264.243166666666,2821.600333333333,2017-01-01
NE,64,3002.689833333333,4264.243166666666,2821.600333333333,2017-01-01
NE,63,3002.689833333333,4264.243166666666,2821.600333333333,2017-01-01
NE,62,3002.689833333333,0.0,4264.243166666666,2017-01-01
NE,61,498.078,0.0,1917.188,2017-01-01
NE,30,444410.7712,0.0,449284.62113,2017-01-01
NE,31,139454.13049,0.0,136787.4948,2017-01-01
NE,34,22926.93896,25896.97104,354694.98439500004,2017-01-01
NE,34,355661.7453525,22926.93896,25896.97104,2017-01-01
NE,35,355661.7453525,354694.98439500004,22460.76958,2017-01-01
NE,36,355661.7453525,0.0,354694.98439500004,2017-01-01
NE,37,355661.7453525,0.0,354694.98439500004,2017-01-01
NE,35,24896.35503,355661.7453525,354694.98439500004,2017-01-01
NE,39,97790.54698,0.0,99279.71294,2017-01-01
NE,42,67372.92970000001,0.0,61677.65804,2017-01-01
NE,41,78191.749925,0.0,73379.502065,2017-01-01
NE,43,78191.749925,73379.502065,73770.414255,2017-01-01
NE,45,187171.5422375,190901.92143,25924.8734,2017-01-01
NE,46,187171.5422375,0.0,190901.92143,2017-01-01
NE,47,187171.5422375,0.0,190901.92143,2017-01-01
NE,45,34614.544740000005,187171.5422375,190901.92143,2017-01-01
NE,49,97790.54698,0.0,99279.71294,2017-01-01
NE,50,48545.887,0.0,62498.391,2017-01-01
NE,54,5157.5,0.0,2154.0,2017-01-01
NE,56,3412.986666666666,0.0,3839.6456666666654,2017-01-01
NE,57,3412.986666666666,0.0,3839.6456666666654,2017-01-01
NE,58,3412.986666666666,3839.6456666666654,4345.443333333333,2017-01-01
NE,60,498.078,0.0,1917.188,2017-01-01
NE,44,187171.5422375,190901.92143,193720.727725,2017-01-01
LU,29,3842154.922,3818176.464,3868561.70971,2017-01-01
NW,67,539.7,483.2,484.6,2017-01-01
NW,10,324039.8,303183.0,283888.9,2017-01-01
NW,14,323214.5,329402.0,335266.3,2017-01-01
NW,20,349810.6,322721.6,300585.30000000005,2017-01-01
NW,29,297443.5,309863.5,318570.0,2017-01-01
OW,30,56923.0,56016.0,55636.0,2017-01-01
OW,31,26780.0,29216.0,31838.0,2017-01-01
OW,36,156823.0,157620.0,146532.0,2017-01-01
OW,37,38708.0,39066.0,39890.0,2017-01-01
OW,39,22953.0,22673.0,22168.0,2017-01-01
OW,41,9947.0,7616.0,10778.0,2017-01-01
OW,42,18481.0,18589.0,18356.0,2017-01-01
OW,46,77249.0,93135.0,85860.0,2017-01-01
OW,47,38708.0,39066.0,39890.0,2017-01-01
OW,49,22953.0,22673.0,22168.0,2017-01-01
OW,50,4468.0,13774.0,6889.0,2017-01-01
OW,51,1276.0,3523.0,2109.0,2017-01-01
OW,52,924.0,779.0,536.0,2017-01-01
OW,54,3.0,74.0,652.0,2017-01-01
OW,55,240.0,0.0,0.0,2017-01-01
OW,56,6170.0,5827.0,5638.0,2017-01-01
OW,57,8835.0,12912.0,7052.0,2017-01-01
NW,64,1546.0,1513.3,1551.5,2017-01-01
NW,63,7703.0,10466.3,10088.8,2017-01-01
NW,30,76247.7,74243.31545,74208.1,2017-01-01
NW,31,29021.8,29904.5,27678.8,2017-01-01
NW,36,230898.6,220939.5,203535.2,2017-01-01
NW,37,22725.7,23187.5,23247.7,2017-01-01
NW,39,32172.0,34013.8,31525.6,2017-01-01
NW,41,14990.1,12193.2,15740.4,2017-01-01
NW,42,20211.7,19668.9,19140.7,2017-01-01
NW,47,22725.7,23187.5,23247.7,2017-01-01
NW,49,32172.0,34013.8,31525.6,2017-01-01
NW,50,9323.9,6212.2,7208.8,2017-01-01
NW,52,633.3,915.0,1184.1,2017-01-01
NW,54,2335.4,1432.7,372.8,2017-01-01
NW,56,7384.9,14975.2,16060.7,2017-01-01
NW,57,539.7,483.2,484.6,2017-01-01
NW,46,96838.6,95230.9,100272.8,2017-01-01
OW,60,136.0,0.0,0.0,2017-01-01
LU,20,2375353.908,2366408.534,2303629.30045,2017-01-01
LU,10,1552451.013,1463538.493,1471039.3785389997,2017-01-01
GR,41,90040.4,81535.4,104988.7,2017-01-01
GR,42,161349.4,162699.8,173028.5,2017-01-01
GR,46,730353.9,708019.6,795326.5,2017-01-01
GR,47,360914.8,350834.2,430993.8,2017-01-01
GR,49,203190.7,185640.2,153866.3,2017-01-01
GR,50,186013.3,155278.6,170938.6,2017-01-01
GR,52,6581.5,17462.6,5864.0,2017-01-01
GR,54,6162.0,10117.0,5212.2,2017-01-01
GR,55,36.6,0.0,0.0,2017-01-01
GR,56,146822.1,147608.0,112645.5,2017-01-01
GR,57,22478.7,25424.3,121059.8,2017-01-01
GR,60,1.4,255.0,1305.9,2017-01-01
GR,61,10984.9,4939.3,4372.0,2017-01-01
GR,63,106709.0,111153.9,121717.1,2017-01-01
GR,64,6351.2,4908.6,3762.3,2017-01-01
GR,66,45.7,204.1,223.7,2017-01-01
GR,67,22478.7,25424.3,121059.8,2017-01-01
GR,39,203190.7,185640.2,153866.3,2017-01-01
GR,37,360914.8,350834.2,430993.8,2017-01-01
GR,36,1065948.1,1076900.8,1145355.7,2017-01-01
GR,31,297402.8,300366.1,287873.7,2017-01-01
ZH,31,3035765.80313,2958331.72029,2943087.05891,2017-01-01
GL,46,136351.5,133916.0,128523.4,2017-01-01
GL,47,28773.7,29499.0,28098.4,2017-01-01
GL,49,10253.8,11709.0,11103.7,2017-01-01
GL,50,13374.6,9754.0,15569.0,2017-01-01
GL,52,972.1,913.0,650.1,2017-01-01
GL,54,3443.0,2834.0,1355.5,2017-01-01
GL,55,210.6,0.0,0.0,2017-01-01
GL,56,11565.4,13557.0,15537.7,2017-01-01
GL,57,2691.0,2700.0,3317.8,2017-01-01
GL,63,8402.8,8332.0,7668.1,2017-01-01
GL,64,2524.8,2153.0,2320.8,2017-01-01
GL,67,2691.0,2700.0,3317.8,2017-01-01
GR,30,376063.1,362701.7,358814.1,2017-01-01
GL,61,1.3,0.0,0.0,2017-01-01
LU,14,4665057.815,4721046.503699999,4701151.63592,2017-01-01
JU,30,261047.46413,260234.8176,258439.22348,2017-01-01
JU,36,438086.86647,431717.80073,415915.39731,2017-01-01
LU,36,1855853.0,1823594.278,1780433.386,2017-01-01
LU,37,420245.213,459785.277,455383.289,2017-01-01
LU,39,410626.62573,418781.076,385438.637,2017-01-01
LU,41,86986.538,59945.732,93080.94,2017-01-01
LU,42,200596.518,205900.87,208596.838,2017-01-01
LU,46,1151140.125,1151709.331,1210190.509,2017-01-01
LU,47,420245.21298,459785.277,455383.289,2017-01-01
LU,49,410626.625,418781.076,385438.637,2017-01-01
LU,50,86951.625,148202.613,138324.61248,2017-01-01
LU,51,504.466,705.032,355.4323,2017-01-01
LU,52,6053.711,9255.7,3627.71752,2017-01-01
LU,54,2863.953,4797.972,2061.0045,2017-01-01
LU,55,40.0,0.0,900.0,2017-01-01
LU,56,7755.253,13961.756,15551.17239,2017-01-01
LU,57,8817.358,13154.509,10124.90905,2017-01-01
LU,60,60.039,80.698,194.2695,2017-01-01
LU,61,504.466,705.032,355.4323,2017-01-01
LU,63,15662.417,31862.567,29451.29193,2017-01-01
LU,64,11368.512,2625.047,2539.0951,2017-01-01
LU,66,7.97,15.621,8.449,2017-01-01
LU,67,8817.358,13154.509,10124.90905,2017-01-01
LU,31,210249.25,220853.076,209592.683,2017-01-01
