Year,Region,Acc-ID,y,Budget y,Budget y+1,Slack,Realized_1yr_lag,Realized_2yr_lag,ds,y(t-1),y(t-2),y(t-3),yhat
2022,OW,57,8366.4,16400.0,15653.0,8033.6,6970.9,10414.7,2022-01-01,6970.9,10414.7,8194.5,1820.6636
2022,SG,50,107710.7,157500.0,156100.0,49789.3,103314.88321,119745.054,2022-01-01,103314.88321,119745.054,142729.2,-74318.72
2022,SG,52,12784.3,20009.2,29368.7,7224.9000000000015,6380.74957,7346.505,2022-01-01,6380.74957,7346.505,4528.1,-144.52504
2022,SG,54,20909.7,111100.0,186273.0,90190.3,49590.79628,62107.55,2022-01-01,49590.79628,62107.55,136897.0,38717.082
2022,SG,56,870.3,525.0,6436.7,-345.29999999999995,2796.6518,12225.164,2022-01-01,2796.6518,12225.164,23583.2,4219.0884
2022,SG,57,4344.5,0.0,0.0,0.0,2523.295,2850.621,2022-01-01,2523.295,2850.621,4539.7,2858.4348
2022,SH,50,22411.2558,19025.0,34252.4,-3386.255799999999,10547.0,13065.0,2022-01-01,10547.0,13065.0,9254.0,10624.275
2022,SH,54,1376.025,1390.0,4125.0,13.974999999999907,814.0,1201.0,2022-01-01,814.0,1201.0,1744.0,66.155594
2022,SH,56,8059.888650000001,6900.0,10060.0,-1159.8886500000008,18424.0,4956.0,2022-01-01,18424.0,4956.0,1280.0,-144.73688
2022,SH,57,6307.491,5750.0,2550.0,-557.491,9309.0,4923.0,2022-01-01,9309.0,4923.0,3048.0,815.4463
2022,SO,50,89311.74441,113017.0,105660.0,23705.25559,81045.55876,106480.721,2022-01-01,81045.55876,106480.721,153285.36894,-48649.055
2022,SO,54,778.6465999999999,1450.0,1450.0,671.3534000000001,1554.3211,1389.964,2022-01-01,1554.3211,1389.964,1001.02549,175.83182
2022,SO,56,2898.9149,3075.0,3425.0,176.08510000000024,3181.4827,2508.901,2022-01-01,3181.4827,2508.901,3371.2456,2192.7803
2022,SO,57,3377.58448,3250.0,3600.0,-127.58448,2123.1032,2738.007,2022-01-01,2123.1032,2738.007,2724.23225,-580.71954
2022,SZ,50,49957.1224,65221.8,76084.7,15264.677600000005,44230.82745,34769.0,2022-01-01,44230.82745,34769.0,44904.1,26911.363
2022,SZ,54,6600.0365,2500.0,3600.0,-4100.0365,4074.97095,5900.0,2022-01-01,4074.97095,5900.0,1213.9,-16.938643
2022,TG,50,76769.7,93736.0,99440.2,16966.300000000003,64198.0,56043.0,2022-01-01,64198.0,56043.0,67019.0,17143.475
2022,TG,54,166.1,500.0,500.0,333.9,24554.0,683.0,2022-01-01,24554.0,683.0,153.0,795.51447
2022,TG,56,12268.9,20408.0,17499.1,8139.1,19474.0,12533.0,2022-01-01,19474.0,12533.0,13519.0,8038.7515
2022,TG,57,3593.2,3531.0,2960.0,-62.19999999999982,5267.0,2546.0,2022-01-01,5267.0,2546.0,1196.0,105.502914
2022,TI,50,231499.05855,210636.0,231886.8,-20863.058550000016,171934.62954,159851.4,2022-01-01,171934.62954,159851.4,151933.6,21109.45
2022,TI,54,5029.018,4663.0,4673.0,-366.018,5125.652,5138.7,2022-01-01,5125.652,5138.7,5170.4,771.1431
2022,TI,56,165709.39211999995,153589.2,168664.0,-12120.192119999963,162896.34360999998,147083.8,2022-01-01,162896.34360999998,147083.8,143820.1,15321.567
2022,TI,57,41964.59909,44842.6,44888.0,2878.0009100000025,44735.759480000015,38812.5,2022-01-01,44735.759480000015,38812.5,39171.8,37536.785
2022,UR,50,58555.91481,59536.0,73273.0,980.085189999998,64309.0943,60380.77136,2022-01-01,64309.0943,60380.77136,27466.827,43545.586
2022,UR,51,68.0,0.0,0.0,0.0,1033.0,0.0,2022-01-01,1033.0,192.091,311.8,739.8086
2022,UR,52,1202.722,1785.0,2217.7,582.278,1256.24311,821.5255999999999,2022-01-01,1256.24311,821.5255999999999,1731.738,169.70363
