Year,Region,Acc-ID,Realized,Budget y,Budget y+1,Slack,Alter 0–19,Alter 20–64,Alter 65 und mehr,Geschlecht Mann,Geschlecht Frau,Staatsangehörigkeit Schweiz,Staatsangehörigkeit Ausländer,Zivilstand Ledig,Zivilstand Verheiratet ,Zivilstand Verwitwet,Zivilstand Geschieden ,Zivilstand Unverheiratet ,Zivilstand In eingetragene Partnerschaft ,Zivilstand Aufgelöste Partnerschaft ,Städtischer Kernraum,Einflussgebiet städtischer Kerne,Gebiete ausserhalb des Einflusses städtischer Kerne,Einwanderung,Auswanderung,Wanderungssaldo Ein-und Auswanderung,Zuzüge,Wegzüge,Wanderungssaldo Zu-und Wegzüge,Betreibungshandlungen Verwertungen,Betreibungshandlungen Pfändungsvollzüge,Betreibungshandlungen Zahlungsbefehle,Transferzahlungen von Kantonen an Bund,Transferzahlungen von Kantonen an andere Kantone,Transferzahlungen von Kantonen an Gemeinden,Transferzahlungen von Gemeinden an Kantone,Öffentliche Bildugnsausgaben,Kulturausgaben Kanton,Kulturausgaben Gemeinden,Kulturausgaben Kantone und Gemeinde,"BWS Landwirtschaft, Forstwirtschaft und Fischerei",BWS Bergbau und Gewinnung von Steinen und Erden,"BWS Versorgung, Sammlung, Entsorgung","BWS Transport, IT-Dienstleistung",BWS Finanzdienstleistungen und Versicherungen,BWS Wissenschaft und Kunst sowie sonstige Dienstleistungen,BWS Öffentliche Verwaltung,BWS Private Haushalte als Hersteller,BIP
2015.0,VS,47.0,369436.125,359549.05,373816.4250000001,-9887.075000000012,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,45.0,62990.2,110823.4,87745.0,47833.2,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,49.0,113711.5,109246.8,100965.1,-4464.699999999997,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,50.0,333666.6,428545.2,400596.2,94878.60000000003,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,54.0,46468.1,45001.9,54507.4,-1466.199999999997,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,56.0,42149.9,46196.23333333334,44523.13333333333,4046.333333333343,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,57.0,42149.9,46196.23333333334,44523.13333333333,4046.333333333343,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,58.0,42149.9,46196.23333333334,44523.13333333333,4046.333333333343,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,60.0,4217.4,1706.0,0.0,-2511.4,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,61.0,4217.4,1706.0,0.0,-2511.4,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,62.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,63.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,64.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,65.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,66.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,VS,67.0,52814.61666666667,69693.98333333334,66453.15,16879.36666666667,67347,205413,62936,166426,169270,258612,77084,142216,148810,18126,26148,33,312,35,173187,79551,82958,7455,4595,2860,5001,4235,766,12950.0,89323,167396,0.0,96737.51900000001,20895.402,120985.502,1097216.195,52444736.23,55198103.93,106717498.91,288.23862,4185.33553,2712.46687,3934.59312,1034.52763,3569.39804,1873.58434,87.24392,18196.04959
2015.0,NE,30.0,451773.4817900001,451071.068,439751.61623,-702.4137900000205,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,31.0,137382.14602,148668.859,146452.449,11286.712979999982,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,34.0,28447.770190000003,31022.78,26273.271,2575.009809999996,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,34.0,343637.06241,342057.904,353393.76775,-1579.1584100000327,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,35.0,343637.06241,342057.904,353393.76775,-1579.1584100000327,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,36.0,343637.06241,342057.904,353393.76775,-1579.1584100000327,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,37.0,343637.06241,342057.904,353393.76775,-1579.1584100000327,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,35.0,32706.11165,2866.4,1812.7,-29839.71165,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,39.0,80913.17248000001,77749.154,91921.592,-3164.0184800000134,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,42.0,49019.40541,58387.2,60979.74,9367.794589999998,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,41.0,73770.414255,72324.917,73801.1065,-1445.4972549999948,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,43.0,73770.414255,72324.917,73801.1065,-1445.4972549999948,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,44.0,193720.727725,191062.54425,188967.018,-2658.183474999998,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,45.0,193720.727725,191062.54425,188967.018,-2658.183474999998,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,46.0,193720.727725,191062.54425,188967.018,-2658.183474999998,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,47.0,193720.727725,191062.54425,188967.018,-2658.183474999998,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,45.0,54323.77483,9236.031,16728.95,-45087.74383,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,49.0,80913.17248,77749.154,91921.592,-3164.018479999999,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,50.0,55540.025,72500.976,68426.5,16960.950999999994,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,54.0,472.0,8085.0,7350.0,7613.0,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,56.0,4345.443333333333,7685.699999999999,6807.263333333333,3340.256666666666,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,57.0,4345.443333333333,7685.699999999999,6807.263333333333,3340.256666666666,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,58.0,4345.443333333333,7685.699999999999,6807.263333333333,3340.256666666666,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,60.0,2409.2505,8371.5,37.5,5962.2495,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,61.0,2409.2505,8371.5,37.5,5962.2495,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,62.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,63.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,64.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,65.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,66.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,NE,67.0,2821.600333333333,4979.805833333333,5772.574999999999,2158.2055,38117,107066,32924,87021,91086,132556,45551,77637,72597,9888,17781,13,169,20,104592,55172,18343,3577,2004,1573,2423,3243,-820,34715.0,81542,97201,2253.0,78735.012,84839.116,4638.794,765114.0779999999,22187779.49,46708930.73,67802565.07,88.37289,6877.77706,1361.74877,2174.08672,490.12363,2485.88808,1514.3366,46.45897,15463.35493
2015.0,GE,30.0,2295097.82504,2330580.254,2351230.442,35482.428960000165,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,31.0,821683.03479,571518.75,570797.134,-250164.28478999995,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,36.0,4334429.584229999,4272419.859,4374264.92,-62009.72522999905,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,37.0,286229.69369,27308.65,25481.95,-258921.04369,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,39.0,14140.60063,15588.75,15691.03,1448.149370000001,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,41.0,111339.38718,74228.745,68598.745,-37110.64218000001,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,42.0,451530.89478,411016.18,442944.49,-40514.71477999998,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,46.0,1011445.04978,1019245.953,1015491.493,7800.903220000095,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,47.0,286229.69369000004,27308.65,25481.95,-258921.04369000005,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,49.0,14140.60063,15588.75,15691.03,1448.149370000001,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,50.0,388374.80186,439181.356,420076.724280374,50806.55414000002,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,51.0,0.0,0.0,0.0,0.0,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,52.0,23274.64365,25282.9,28208.0737196262,2008.25635,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,54.0,129327.23107,174400.0,187652.312,45072.768930000006,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
2015.0,GE,55.0,23930.909,25000.0,25000.0,1069.0910000000003,102431,302313,79992,234427,250309,287521,197215,224586,192263,20467,45916,62,1294,137,441772,42964,0,24640,16331,8309,3162,4708,-1546,3941.0,121354,288535,1000.0,111737.562,4425.0,584.844,2739735.350000001,65619018.6,337680535.7,403089554.3,110.34531,6626.47938,4730.42932,15792.36442,6191.36207,9371.26565,5585.10463,125.75935,50042.25798
