Ref-ID,Acc-ID,Name,Realized,Budget y+1,Region,Year
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,SH,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,SH,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,449.21840000000003,1263.5,SH,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,2352.703,75.0,SH,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,10000.0,10000.0,SH,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,SH,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,6307.491,2550.0,SH,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,SH,2022
HRM2_BI0010,10,Finanzvermögen,912465.5710499999,724678.854,SH,2022
HRM2_BI0014,14,Verwaltungsvermögen,303790.15665,337555.80299999996,SH,2022
HRM2_BI0020,20,Fremdkapital,446529.19758000004,400600.365,SH,2022
HRM2_BI0029,29,Eigenkapital,769726.53012,661634.292,SH,2022
HRM2_ER0030,30,Personalaufwand,488433.65248000005,506420.49144,SO,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,247253.04692,210158.76244,SO,2022
HRM2_neu_ER0033,33,Abschreibungen VV,59977.55404,63025.77349,SO,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,13771.017619999999,9222.72,SO,2022
HRM2_ER0036,36,Transferaufwand,1481953.08711,1554582.33202,SO,2022
HRM2_ER0037,37,Durchlaufende Beiträge,127744.3808,133882.0,SO,2022
HRM2_ER0039,39,Interne Verrechungen,0.0,0.0,SO,2022
HRM2_neu_ER0040,40,Fiskalertrag,1038337.79565,1010267.0,SO,2022
HRM2_ER0041,41,Regalien und Konzessionen,138014.89155,10179.5,SO,2022
HRM2_ER0042,42,Entgelte,206563.55574,171783.27675999998,SO,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,19999.05636,17171.431,SO,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,1544.60723,-20.0,SO,2022
HRM2_ER0046,46,Transferertrag,1062674.01318,1070682.95192,SO,2022
HRM2_ER0047,47,Durchlaufende Beiträge,127744.3808,133882.0,SO,2022
HRM2_ER0049,49,Interne Verrechnungen,0.0,0.0,SO,2022
HRM2_neu_ER0034,34,Finanzaufwand,24271.753510000002,24250.9,SO,2022
HRM2_neu_ER0044,44,Finanzertrag,23984.71879,24388.49,SO,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,27290.828,27290.828,SO,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,SO,2022
HRM2_IR0050,50,Sachanlagen,89311.74441,105660.0,SO,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,SO,2022
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,SO,2022
HRM2_IR0054,54,Darlehen,778.6465999999999,1450.0,SO,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,SO,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,2898.9148999999998,3425.0,SO,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,3377.58448,3600.0,SO,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,SO,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,898.802489999994,0.0,SO,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,SO,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,SO,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,2564.25785,7258.0,SO,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,3059.47499,2015.092,SO,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,SO,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,SO,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,3377.58448,3600.0,SO,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,SO,2022
HRM2_BI0010,10,Finanzvermögen,1323774.88011,0.0,SO,2022
HRM2_BI0014,14,Verwaltungsvermögen,1747395.1265699998,0.0,SO,2022
HRM2_BI0020,20,Fremdkapital,2369055.84552,0.0,SO,2022
HRM2_BI0029,29,Eigenkapital,702114.161,0.0,SO,2022
HRM2_ER0030,30,Personalaufwand,234165.7421,256616.7,SZ,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,120485.9588,124164.45,SZ,2022
HRM2_neu_ER0033,33,Abschreibungen VV,21611.1886,38098.2,SZ,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,40134.0965,12145.599999999999,SZ,2022
HRM2_ER0036,36,Transferaufwand,951490.7607999999,1096197.6,SZ,2022
HRM2_ER0037,37,Durchlaufende Beiträge,124529.1744,126510.8,SZ,2022
HRM2_ER0039,39,Interne Verrechungen,94279.1027,93108.05,SZ,2022
HRM2_neu_ER0040,40,Fiskalertrag,792490.001,809370.0,SZ,2022
HRM2_ER0041,41,Regalien und Konzessionen,81400.1158,31460.0,SZ,2022
HRM2_ER0042,42,Entgelte,57209.420600000005,53857.0,SZ,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,9125.571300000001,8170.8,SZ,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,329.0,412.3,SZ,2022
HRM2_ER0046,46,Transferertrag,489074.186,580238.8,SZ,2022
HRM2_ER0047,47,Durchlaufende Beiträge,124529.1744,126510.8,SZ,2022
HRM2_ER0049,49,Interne Verrechnungen,94279.1027,93108.05,SZ,2022
HRM2_neu_ER0034,34,Finanzaufwand,3740.3538,2809.7,SZ,2022
HRM2_neu_ER0044,44,Finanzertrag,55120.2819,48482.1,SZ,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,SZ,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,SZ,2022
HRM2_IR0050,50,Sachanlagen,49957.1224,76084.7,SZ,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,SZ,2022
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,SZ,2022
HRM2_IR0054,54,Darlehen,6600.0365,3600.0,SZ,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,SZ,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,0.0,0.0,SZ,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,SZ,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,SZ,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0.0,0.0,SZ,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,3521.4323,1870.5,SZ,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,SZ,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,3941.172,4160.8,SZ,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,2326.327,1115.5,SZ,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,SZ,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,SZ,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,SZ,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,SZ,2022
HRM2_BI0010,10,Finanzvermögen,1480539.9812999999,0.0,SZ,2022
HRM2_BI0014,14,Verwaltungsvermögen,293118.8362,0.0,SZ,2022
HRM2_BI0020,20,Fremdkapital,700039.134,0.0,SZ,2022
HRM2_BI0029,29,Eigenkapital,1073619.6835,0.0,SZ,2022
HRM2_ER0030,30,Personalaufwand,425678.4,441843.2,TG,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,194299.5,198875.5,TG,2022
HRM2_neu_ER0033,33,Abschreibungen VV,30979.8,44899.7,TG,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,26717.5,18926.2,TG,2022
HRM2_ER0036,36,Transferaufwand,1204793.7,1234332.9,TG,2022
HRM2_ER0037,37,Durchlaufende Beiträge,295786.9,309761.5,TG,2022
HRM2_ER0039,39,Interne Verrechungen,180931.7,202410.2,TG,2022
HRM2_neu_ER0040,40,Fiskalertrag,978415.9,980840.0,TG,2022
HRM2_ER0041,41,Regalien und Konzessionen,142768.7,60882.7,TG,2022
HRM2_ER0042,42,Entgelte,160194.0,156035.5,TG,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,7489.8,7426.1,TG,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,23643.7,14823.0,TG,2022
HRM2_ER0046,46,Transferertrag,560123.5,565788.1,TG,2022
HRM2_ER0047,47,Durchlaufende Beiträge,295786.9,309761.5,TG,2022
HRM2_ER0049,49,Interne Verrechnungen,180931.7,202410.2,TG,2022
HRM2_neu_ER0034,34,Finanzaufwand,9251.4,6335.9,TG,2022
HRM2_neu_ER0044,44,Finanzertrag,96193.0,81471.6,TG,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,3105.7,30.0,TG,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,7194.3,32188.2,TG,2022
HRM2_IR0050,50,Sachanlagen,76769.7,99440.2,TG,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,TG,2022
HRM2_IR0052,52,Immaterielle Anlagen,193.7,0.0,TG,2022
HRM2_IR0054,54,Darlehen,166.1,500.0,TG,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,TG,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,12268.9,17499.1,TG,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,3593.2,2960.0,TG,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,59.0,-1500.0,TG,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,1672.2,1050.0,TG,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,TG,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,TG,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,31132.9,25342.0,TG,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,396.1,500.0,TG,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,TG,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,694.5,400.0,TG,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,3593.2,2960.0,TG,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,1900.0,7030.0,TG,2022
HRM2_BI0010,10,Finanzvermögen,950531.2,0.0,TG,2022
HRM2_BI0014,14,Verwaltungsvermögen,1111374.4,0.0,TG,2022
HRM2_BI0020,20,Fremdkapital,1185438.0,0.0,TG,2022
HRM2_BI0029,29,Eigenkapital,876467.5,0.0,TG,2022
HRM2_ER0030,30,Personalaufwand,1139988.0565299997,1164653.1,TI,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,349342.4044199998,332927.8,TI,2022
HRM2_neu_ER0033,33,Abschreibungen VV,116987.07237000001,98900.0,TI,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,31006.188169999998,16849.6,TI,2022
HRM2_ER0036,36,Transferaufwand,2174714.52933,2224992.7,TI,2022
HRM2_ER0037,37,Durchlaufende Beiträge,156448.85086,160543.1,TI,2022
HRM2_ER0039,39,Interne Verrechungen,222560.0509899998,213143.9,TI,2022
HRM2_neu_ER0040,40,Fiskalertrag,2135039.76845,2085458.0,TI,2022
HRM2_ER0041,41,Regalien und Konzessionen,288610.68955,258997.5,TI,2022
HRM2_ER0042,42,Entgelte,278388.8011300001,290959.9,TI,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,17973.661420000008,15885.9,TI,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,3826.63029,7042.5,TI,2022
HRM2_ER0046,46,Transferertrag,1036123.4311999999,1054013.3,TI,2022
HRM2_ER0047,47,Durchlaufende Beiträge,156448.85086,160543.1,TI,2022
HRM2_ER0049,49,Interne Verrechnungen,222560.05099000002,213143.9,TI,2022
HRM2_neu_ER0034,34,Finanzaufwand,27044.40365,26901.8,TI,2022
HRM2_neu_ER0044,44,Finanzertrag,82574.4625,73134.8,TI,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,1459.798,0.0,TI,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,959.191,200.0,TI,2022
HRM2_IR0050,50,Sachanlagen,231499.05855000002,231886.8,TI,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,1182.1913399999999,0.0,TI,2022
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,TI,2022
HRM2_IR0054,54,Darlehen,5029.018,4673.0,TI,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,TI,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,165709.39211999997,168664.0,TI,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,41964.599089999996,44888.0,TI,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,TI,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,127.1,0.0,TI,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,TI,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,TI,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,56437.61816000001,82292.1,TI,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,9104.43358,8202.6,TI,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,TI,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,17769.983319999996,21080.0,TI,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,41964.599089999996,44888.0,TI,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,TI,2022
HRM2_BI0010,10,Finanzvermögen,5079328.76622,0.0,TI,2022
HRM2_BI0014,14,Verwaltungsvermögen,2194526.72798,0.0,TI,2022
HRM2_BI0020,20,Fremdkapital,7369194.847719999,0.0,TI,2022
HRM2_BI0029,29,Eigenkapital,-95339.353519999,0.0,TI,2022
HRM2_ER0030,30,Personalaufwand,107212.59592,113387.6,UR,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,58665.92757,66006.555,UR,2022
HRM2_neu_ER0033,33,Abschreibungen VV,11194.15353,13142.7,UR,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,3035.9718399999997,1057.08,UR,2022
HRM2_ER0036,36,Transferaufwand,201356.08509,206994.234,UR,2022
HRM2_ER0037,37,Durchlaufende Beiträge,29797.2127,29620.0,UR,2022
HRM2_ER0039,39,Interne Verrechungen,24794.98919,25431.64,UR,2022
HRM2_neu_ER0040,40,Fiskalertrag,103730.08657,99949.0,UR,2022
HRM2_ER0041,41,Regalien und Konzessionen,60338.8831,46826.0,UR,2022
HRM2_ER0042,42,Entgelte,23614.557699999998,25791.88,UR,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,767.4411600000001,742.4,UR,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,2572.00557,6149.5,UR,2022
HRM2_ER0046,46,Transferertrag,194633.40112,200658.509,UR,2022
HRM2_ER0047,47,Durchlaufende Beiträge,29797.2127,29620.0,UR,2022
HRM2_ER0049,49,Interne Verrechnungen,24794.98919,25431.64,UR,2022
HRM2_neu_ER0034,34,Finanzaufwand,927.39909,1350.0,UR,2022
HRM2_neu_ER0044,44,Finanzertrag,13171.807789999999,12901.52,UR,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,UR,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,UR,2022
HRM2_IR0050,50,Sachanlagen,58555.91481,73273.0,UR,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,68.0,0.0,UR,2022
HRM2_IR0052,52,Immaterielle Anlagen,1202.722,2217.7,UR,2022
HRM2_IR0054,54,Darlehen,6091.5274,3832.793,UR,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,UR,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,7176.84455,8779.4,UR,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,2907.1241,1725.5,UR,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,UR,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,29.0,232.0,UR,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,68.0,0.0,UR,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,UR,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,22290.10796,32380.72,UR,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,6372.905900000001,3902.793,UR,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,UR,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,UR,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,2907.1241,1725.5,UR,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,UR,2022
HRM2_BI0010,10,Finanzvermögen,168706.33623000002,139849.28014,UR,2022
HRM2_BI0014,14,Verwaltungsvermögen,457022.49750999996,505625.09658,UR,2022
HRM2_BI0020,20,Fremdkapital,337260.54082,403820.33744000003,UR,2022
HRM2_BI0029,29,Eigenkapital,288468.29292000004,241654.03927999994,UR,2022
HRM2_ER0030,30,Charges de personnel,2669600.8,2780493.2,VD,2022
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,749076.9,762133.1,VD,2022
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,184990.8,217926.5,VD,2022
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,117239.9,36159.7,VD,2022
HRM2_ER0036,36,Charges de transfert,6567327.8,6624961.5,VD,2022
HRM2_ER0037,37,Subventions à redistribuer,640437.0,633591.1,VD,2022
HRM2_ER0039,39,Imputations internes,4475.8,5017.0,VD,2022
HRM2_neu_ER0040,40,Revenus fiscaux,6750401.1,6352674.0,VD,2022
HRM2_ER0041,41,Patentes et concessions,419992.1,229321.7,VD,2022
HRM2_ER0042,42,Taxes,471080.0,453804.8,VD,2022
HRM2_neu_ER0043,43,Revenus divers,57226.8,186940.0,VD,2022
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,56189.2,60190.3,VD,2022
HRM2_ER0046,46,Revenus de transferts,2657857.2,2614239.8,VD,2022
HRM2_ER0047,47,Subventions à redistribuer,640437.0,633591.1,VD,2022
HRM2_ER0049,49,Imputations internes,4475.8,5017.0,VD,2022
HRM2_neu_ER0034,34,Charges financières,31159.1,19482.0,VD,2022
HRM2_neu_ER0044,44,Revenus financiers,320692.6,314366.4,VD,2022
HRM2_neu_ER0038,38,Charges extraordinaires,681284.2,0.0,VD,2022
HRM2_neu_ER0048,48,Revenus extraordinaires,371499.4,0.0,VD,2022
HRM2_IR0050,50,Immobilisations corporelles,297691.5,587323.6,VD,2022
HRM2_IR0051,51,Investissements pour le compte de tiers,2730.3,0.0,VD,2022
HRM2_IR0052,52,Immobilisations incorporelles,68701.3,0.0,VD,2022
HRM2_IR0054,54,Prêts,6551.5,0.0,VD,2022
HRM2_IR0055,55,Participations et capital social,50.0,0.0,VD,2022
HRM2_IR0056,56,Propres subventions d'investissement,93072.9,0.0,VD,2022
HRM2_IR0057,57,Subventions d'investissements à redistribuer,8944.8,0.0,VD,2022
HRM2_neu_IR0058,58,Investissements extraordinaires,0.0,0.0,VD,2022
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,0.0,49653.9,VD,2022
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,2730.3,0.0,VD,2022
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0.0,0.0,VD,2022
HRM2_IR0063,63,Subventions d'investissements acquises,41622.9,0.0,VD,2022
HRM2_IR0064,64,Remboursement de prêts,22313.7,0.0,VD,2022
HRM2_IR0065,65,Transfert de participations,0.0,0.0,VD,2022
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,0.0,0.0,VD,2022
HRM2_IR0067,67,Subventions d'investissements à redistribuer,8944.8,0.0,VD,2022
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,0.0,0.0,VD,2022
HRM2_BI0010,10,Patrimoine Financier,8401924.200000001,0.0,VD,2022
HRM2_BI0014,14,Patrimoine administratif,2014092.3,0.0,VD,2022
HRM2_BI0020,20,Capitaux de tiers,5505683.9,0.0,VD,2022
HRM2_BI0029,29,Capital propre,4910332.6,0.0,VD,2022
HRM2_ER0030,30,Personalaufwand,1044878.22206,1088551.5,VS,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,411052.19293,433590.9,VS,2022
HRM2_neu_ER0033,33,Abschreibungen VV,67823.166,65152.1,VS,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,143873.31603,137249.8,VS,2022
HRM2_ER0036,36,Transferaufwand,2023565.49422,1971237.6,VS,2022
HRM2_ER0037,37,Durchlaufende Beiträge,203122.0316,203563.0,VS,2022
HRM2_ER0039,39,Interne Verrechungen,129964.24869,142110.6,VS,2022
HRM2_neu_ER0040,40,Fiskalertrag,1557287.96651,1458775.4,VS,2022
HRM2_ER0041,41,Regalien und Konzessionen,207530.63247,150290.0,VS,2022
HRM2_ER0042,42,Entgelte,262260.67257,269362.1,VS,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,11218.83649,9614.6,VS,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,111039.29373,151046.9,VS,2022
HRM2_ER0046,46,Transferertrag,1681596.29482,1723416.8,VS,2022
HRM2_ER0047,47,Durchlaufende Beiträge,203122.0316,203563.0,VS,2022
HRM2_ER0049,49,Interne Verrechnungen,129964.24869,142110.6,VS,2022
HRM2_neu_ER0034,34,Finanzaufwand,67034.41953,67002.4,VS,2022
HRM2_neu_ER0044,44,Finanzertrag,93361.47943,80090.2,VS,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,156125.79346,124477.1,VS,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,46311.75959,68302.3,VS,2022
HRM2_IR0050,50,Sachanlagen,252425.59716,300832.9,VS,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,VS,2022
HRM2_IR0052,52,Immaterielle Anlagen,11645.24621,18639.9,VS,2022
HRM2_IR0054,54,Darlehen,35887.078,53709.8,VS,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,1.0,0.0,VS,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,171079.87495,191141.9,VS,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,12622.47875,19000.0,VS,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,VS,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,109.966,0.0,VS,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,VS,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,VS,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,209616.35551,239179.5,VS,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,34239.54927,34134.7,VS,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.5015,0.0,VS,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,730.91665,732.0,VS,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,12622.47875,19000.0,VS,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,VS,2022
HRM2_BI0010,10,Finanzvermögen,2906987.6978200004,0.0,VS,2022
HRM2_BI0014,14,Verwaltungsvermögen,1877480.62237,0.0,VS,2022
HRM2_BI0020,20,Fremdkapital,3829508.0996100004,0.0,VS,2022
HRM2_BI0029,29,Eigenkapital,954960.22058,0.0,VS,2022
HRM2_ER0030,30,Personalaufwand,337380.8,360238.6,ZG,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,116685.96,134009.25,ZG,2022
HRM2_neu_ER0033,33,Abschreibungen VV,63873.996,80405.2,ZG,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,368.1,62.03,ZG,2022
HRM2_ER0036,36,Transferaufwand,964185.6,1030424.09,ZG,2022
HRM2_ER0037,37,Durchlaufende Beiträge,91404.98,94850.6,ZG,2022
HRM2_ER0039,39,Interne Verrechungen,13952.3,9787.7,ZG,2022
HRM2_neu_ER0040,40,Fiskalertrag,925031.7,972524.0,ZG,2022
HRM2_ER0041,41,Regalien und Konzessionen,61231.7,1566.5,ZG,2022
HRM2_ER0042,42,Entgelte,84745.1,82742.1,ZG,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,191.1,130.0,ZG,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,6480.4,16836.2,ZG,2022
HRM2_ER0046,46,Transferertrag,688261.7,729196.7,ZG,2022
HRM2_ER0047,47,Durchlaufende Beiträge,91404.98,94850.6,ZG,2022
HRM2_ER0049,49,Interne Verrechnungen,13952.3,9787.7,ZG,2022
HRM2_neu_ER0034,34,Finanzaufwand,7292.8,1004.048,ZG,2022
HRM2_neu_ER0044,44,Finanzertrag,55884.3,50494.1,ZG,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.449,0.0,ZG,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,ZG,2022
HRM2_IR0050,50,Sachanlagen,80846.0,99908.96,ZG,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,ZG,2022
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,ZG,2022
HRM2_IR0054,54,Darlehen,2309.5,3200.0,ZG,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,ZG,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,12626.9,22815.0,ZG,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,3145.8,7450.0,ZG,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,ZG,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,19.2,0.0,ZG,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,ZG,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,ZG,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,6711.1,7201.5,ZG,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,3135.9,3095.0,ZG,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,ZG,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,ZG,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,3145.8,7450.0,ZG,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,ZG,2022
