Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
1,Aktiven,0.0,3817073.0,0.0,GR,2014,0.0
2,Passiven,0.0,3817073.0,0.0,GR,2014,0.0
3,Aufwand,5014539.8,4988221.067800001,5206173.43794,AG,2014,26318.732199998572
4,Ertrag,5044150.4,4913580.665789999,5205030.404329999,AG,2014,130569.7342100013
5,Investitionsausgaben gesamt,276383.6,217236.31318,322047.51,AG,2014,59147.28681999998
6,Investitionseinnahmen gesamt,93150.2,63573.23503000001,104454.69,AG,2014,29576.964969999986
1,Aktiven,0.0,3372414.34564,0.0,AG,2014,0.0
2,Passiven,0.0,3372414.3456400004,0.0,AG,2014,0.0
3,Aufwand,1956167.0,2195239.0,1973704.0,TG,2014,-239072.0
4,Ertrag,1948573.0,2190151.0,1970552.0,TG,2014,-241578.0
5,Investitionsausgaben gesamt,123215.0,109327.0,103283.0,TG,2014,13888.0
6,Investitionseinnahmen gesamt,49935.0,36792.0,38299.0,TG,2014,13143.0
1,Aktiven,0.0,1646956.0,0.0,TG,2014,0.0
2,Passiven,0.0,1646956.0,0.0,TG,2014,0.0
3,Aufwand,3470754.0,3551103.318840001,3568224.31,TI,2014,-80349.31884000078
4,Ertrag,3322724.7999999993,3423084.24864,3447797.6199999996,TI,2014,-100359.44864000054
5,Dépenses d'investissements total,340502.7,326752.67131,336153.0,TI,2014,13750.028690000006
6,Recettes d'investissements total,134966.4,118271.87759999999,125533.95000000001,TI,2014,16694.5224
1,Actif,0.0,6102572.50672,0.0,TI,2014,0.0
2,Passif,0.0,6102572.50672,0.0,TI,2014,0.0
3,Aufwand,8923622.900000002,9518007.286979998,9240503.6,VD,2014,-594384.3869799953
4,Ertrag,8947712.200000001,9599193.831570001,9266694.600000001,VD,2014,-651481.6315700002
5,Dépenses d'investissements total,388763.0,376215.71075,453049.0,VD,2014,12547.289249999973
6,Recettes d'investissements total,19543.0,32902.16778,31575.0,VD,2014,-13359.167780000003
1,Actif,0.0,8183287.53003,0.0,VD,2014,0.0
2,Passif,0.0,8183287.53003,0.0,VD,2014,0.0
3,Total des charges,3148215.8000000003,3225417.8,3210638.2,VS,2014,-77201.99999999953
4,Total des revenus,3153587.7,3141495.3000000007,3216456.8,VS,2014,12092.399999999441
5,Total des dépenses,480029.5,517980.19999999995,612135.8,VS,2014,-37950.69999999995
6,Total des recettes,293485.2,343019.2,421575.9,VS,2014,-49534.0
3,Total des charges,2098334.208,2217181.153,2153359.677,NE,2014,-118846.94499999983
4,Total des revenus,2082885.6840000001,2217254.3379999995,2142086.9960000003,NE,2014,-134368.6539999994
5,Total des dépenses,98417.16500000001,80310.57,103643.076,NE,2014,18106.595
6,Total des recettes,39418.265,31514.486,46621.835,NE,2014,7903.778999999999
3,Aufwand,7973540.349,8229071.713049999,7862339.7094166,GE,2014,-255531.36404999904
4,Ertrag,7973785.107999999,8235347.021349998,7876099.237997216,GE,2014,-261561.91334999911
5,Dépenses d'investissements total,715155.337,635453.44255,802252.1560000001,GE,2014,79701.89445000002
6,Recettes d'investissements total,69309.5,79453.89043,66546.0,GE,2014,-10144.39043
1,Actif,0.0,20187979.62126999,0.0,GE,2014,0.0
2,Passif,0.0,20187979.621,0.0,GE,2014,0.0
3,,899652.1,889650.8251599999,900752.7999999999,JU,2014,10001.274840000086
4,,894203.9,890157.8632999999,896680.45,JU,2014,4046.0367000001715
5,,51758.9,53572.49383000001,51565.3,JU,2014,-1813.5938300000053
6,,13074.4,16653.5062,12076.6,JU,2014,-3579.1062
1,,0.0,715682.0218699999,0.0,JU,2014,0.0
2,,0.0,715682.02187,0.0,JU,2014,0.0
