Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
4,Ertrag,462027.8,463538.80000000005,462329.19999999995,AR,2015,-1511.0000000000582
5,Investitionsausgaben gesamt,38841.4,33276.4,38941.5,AR,2015,5565.0
6,Investitionseinnahmen gesamt,13570.0,16700.800000000003,11698.0,AR,2015,-3130.800000000003
1,Aktiven,0.0,429471.9,0.0,AR,2015,0.0
2,Passiven,0.0,429471.8,0.0,AR,2015,0.0
3,Aufwand,147231.3,152382.7,148025.5,AI,2015,-5151.400000000023
4,Ertrag,144905.0,157081.30000000002,146057.0,AI,2015,-12176.300000000017
5,Investitionsausgaben gesamt,24374.0,13326.0,20975.0,AI,2015,11048.0
6,Investitionseinnahmen gesamt,1698.0,3161.7,2180.0,AI,2015,-1463.6999999999998
1,Aktiven,0.0,186475.7,0.0,AI,2015,0.0
2,Passiven,0.0,186475.59999999998,0.0,AI,2015,0.0
3,Aufwand,4698889.799999999,4682670.2,4928552.5,SG,2015,16219.599999998696
4,Ertrag,4673695.3,4837165.5,4897654.4,SG,2015,-163470.2000000002
5,Investitionsausgaben gesamt,400412.5,193804.80000000002,320696.1,SG,2015,206607.69999999998
6,Investitionseinnahmen gesamt,125516.9,51174.700000000004,54446.3,SG,2015,74342.19999999998
1,Aktiven,0.0,3225030.3000000003,0.0,SG,2015,0.0
2,Passiven,0.0,3225030.3000000003,0.0,SG,2015,0.0
3,Aufwand,2524531.0,2639204.9,2413778.0,GR,2015,-114673.8999999999
4,Ertrag,2469614.0,2655893.1999999997,2362962.0,GR,2015,-186279.19999999972
5,Investitionsausgaben gesamt,437742.0,415720.10000000003,400254.0,GR,2015,22021.899999999965
6,Investitionseinnahmen gesamt,230073.0,252440.8,153029.0,GR,2015,-22367.79999999999
1,Aktiven,0.0,3715987.0999999996,0.0,GR,2015,0.0
2,Passiven,0.0,3715987.1,0.0,GR,2015,0.0
3,Aufwand,5206173.43794,5157516.569440001,5116164.293,AG,2015,48656.868499998935
4,Ertrag,5205030.404329999,5129536.964000001,5088678.947999999,AG,2015,75493.44032999873
5,Investitionsausgaben gesamt,322047.51,268856.223,290257.94,AG,2015,53191.28700000001
6,Investitionseinnahmen gesamt,104454.69,105292.605,119243.344,AG,2015,-837.9149999999936
1,Aktiven,0.0,3361537.0650899997,0.0,AG,2015,0.0
2,Passiven,0.0,3361537.0659299996,0.0,AG,2015,0.0
3,Aufwand,1973704.0,2101264.0,2048802.0,TG,2015,-127560.0
4,Ertrag,1970552.0,2109091.0,2040936.0,TG,2015,-138539.0
5,Investitionsausgaben gesamt,103283.0,87267.0,105587.0,TG,2015,16016.0
6,Investitionseinnahmen gesamt,38299.0,34658.0,46181.0,TG,2015,3641.0
1,Aktiven,0.0,1921307.0,0.0,TG,2015,0.0
2,Passiven,0.0,1921307.0,0.0,TG,2015,0.0
3,Aufwand,3568224.31,3577222.9568600007,3605092.3400000003,TI,2015,-8998.646860000677
4,Ertrag,3447797.6199999996,3486718.05989,3517204.65,TI,2015,-38920.4398900005
5,Dépenses d'investissements total,336153.0,320087.29668,343029.75,TI,2015,16065.703319999971
6,Recettes d'investissements total,125533.95000000001,114400.65715,132379.55,TI,2015,11133.292850000013
1,Actif,0.0,6665860.31046,0.0,TI,2015,0.0
2,Passif,0.0,6665860.310459999,0.0,TI,2015,0.0
3,Aufwand,9240503.6,9652980.19715,9159143.1,VD,2015,-412476.5971499998
4,Ertrag,9266694.600000001,10012333.79523,9160680.6,VD,2015,-745639.1952299979
5,Dépenses d'investissements total,453049.0,391003.477,463118.0,VD,2015,62045.52299999999
6,Recettes d'investissements total,31575.0,56728.02,25188.0,VD,2015,-25153.019999999997
1,Actif,0.0,7725423.630409999,0.0,VD,2015,0.0
2,Passif,0.0,7725423.630409999,0.0,VD,2015,0.0
3,Total des charges,3210638.2,3212355.8,3205779.6,VS,2015,-1717.5999999996275
4,Total des revenus,3216456.8,3308057.0,3205779.6,VS,2015,-91600.20000000019
5,Total des dépenses,612135.8,506584.39999999997,588673.0,VS,2015,105551.40000000008
6,Total des recettes,421575.9,325322.5,398718.9,VS,2015,96253.40000000002
3,Total des charges,2153359.677,2186840.5156400003,2191757.84991,NE,2015,-33480.838640000205
4,Total des revenus,2142086.9960000003,2186900.2040999997,2177386.167,NE,2015,-44813.208099999465
5,Total des dépenses,103643.076,69048.355,96198.29000000001,NE,2015,34594.721000000005
6,Total des recettes,46621.835,21748.103,34710.45,NE,2015,24873.732
3,Aufwand,7862339.709000001,8395787.36839,7952951.182,GE,2015,-533447.6593899988
4,Ertrag,7876099.237999999,8374963.208009999,7962383.5370000005,GE,2015,-498863.9700100003
5,Dépenses d'investissements total,802252.1560000001,638684.34977,794662.4300000002,GE,2015,163567.8062300001
6,Recettes d'investissements total,66546.0,145269.82012,23690.614999999998,GE,2015,-78723.82011999999
1,Actif,0.0,19938294.96197,0.0,GE,2015,0.0
2,Passif,0.0,19938294.961719997,0.0,GE,2015,0.0
3,,900752.7999999999,912685.9346800001,913272.2000000001,JU,2015,-11933.134680000134
4,,896680.45,913688.90376,906472.8000000002,JU,2015,-17008.453760000062
5,,51565.3,45978.39528,50697.799999999996,JU,2015,5586.904720000006
6,,12076.6,11944.23356,14778.5,JU,2015,132.36643999999978
1,,0.0,730343.2845399999,0.0,JU,2015,0.0
2,,0.0,730343.2845399999,0.0,JU,2015,0.0
